Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
RBFOX1	0.0590560360300015	0.0330909639699985	54715	RBFOX1	RBFOX1	54715	0.0590560360300015	0.0330909639699985	-0.025965072060003	7482	6699		none	6
DOK4	0.0787094226724571	0.0630995773275429	55715	DOK4	DOK4	55715	0.0787094226724571	0.0630995773275429	-0.0156098453449141	8055	10387		none	6
DGUOK	-0.109795849776027	-0.0477971502239726	1716	DGUOK	DGUOK	1716	-0.109795849776027	-0.0477971502239726	0.0619986995520547	12337	7874		none	6
PAX3	0.00345736471034623	-0.0418229647103462	5077	PAX3	PAX3	5077	0.00345736471034623	-0.0418229647103462	-0.0452803294206925	6442	4988		none	6
PTH2	-0.183145928253169	-0.113124071746831	113091	PTH2	PTH2	113091	-0.183145928253169	-0.113124071746831	0.0700218565063376	12776	7020		none	6
ZNF248	0.125898594426212	0.157211405573788	57209	ZNF248	ZNF248	57209	0.125898594426212	0.157211405573788	0.0313128111475767	10671	4525		none	6
S100A3	-0.0925258157720873	-0.00809818422791272	6274	S100A3	S100A3	6274	-0.0925258157720873	-0.00809818422791272	0.0844276315441746	13415	17074		none	6
BCHE	-0.0875245333032056	0.0618835333032056	590	BCHE	BCHE	590	-0.0875245333032056	0.0618835333032056	0.149408066606411	15861	5360		none	6
hsa-mir-635	-0.189446389869727	0.0336963898697267	693220	hsa-mir-635	hsa-mir-635	693220	-0.189446389869727	0.0336963898697267	0.223142779739453	17303	3139		none	6
PFKFB3	-0.0320258658422002	-0.1949661341578	5209	PFKFB3	PFKFB3	5209	-0.0320258658422002	-0.1949661341578	-0.1629402683156	1915	7665		none	6
LIME1	-0.303418724267295	0.0198002242672946	54923	LIME1	LIME1	54923	-0.303418724267295	0.0198002242672946	0.323218948534589	17932	3973		none	6
SMG9	-0.0315988840797778	-0.0757651159202222	56006	SMG9	SMG9	56006	-0.0315988840797778	-0.0757651159202222	-0.0441662318404443	6498	6909		none	6
SI	-0.127485920458469	-0.138694079541531	6476	SI	SI	6476	-0.127485920458469	-0.138694079541531	-0.0112081590830612	8315	4315		none	6
SOWAHC	-0.153085525161482	-0.0441884748385181	65124	SOWAHC	SOWAHC	65124	-0.153085525161482	-0.0441884748385181	0.108897050322964	14480	14843		none	6
SKIL	-0.138727704409314	0.0884597044093138	6498	SKIL	SKIL	6498	-0.138727704409314	0.0884597044093138	0.227187408818628	17341	16647		none	6
APLN	0.114412415207943	0.0334935847920574	8862	APLN	APLN	8862	0.114412415207943	0.0334935847920574	-0.0809188304158853	4686	12457		none	6
SELP	0.111681252101949	-0.182061252101949	6403	SELP	SELP	6403	0.111681252101949	-0.182061252101949	-0.293742504203897	309	4995		none	6
MICAL1	-0.022242975606475	0.117915975606475	64780	MICAL1	MICAL1	64780	-0.022242975606475	0.117915975606475	0.14015895121295	15586	9191		none	6
KIAA1009	-0.0462494866318907	0.0057746866318907	22832	KIAA1009	KIAA1009	22832	-0.0462494866318907	0.0057746866318907	0.0520241732637814	11800	4085		none	6
FLJ45513	-0.178330936994619	0.236060936994619	729220	FLJ45513	FLJ45513	729220	-0.178330936994619	0.236060936994619	0.414391873989239	18073	1593		none	6
hsa-mir-612	-0.0772857294129573	-0.245647270587043	693197	hsa-mir-612	hsa-mir-612	693197	-0.0772857294129573	-0.245647270587043	-0.168361541174085	1790	16352		none	6
CD24	-0.0273975147166954	0.0261135147166954	100133941	CD24	CD24	100133941	-0.0273975147166954	0.0261135147166954	0.0535110294333909	11880	10589		none	6
SELO	-0.0271361023430479	-0.0806408976569521	83642	SELO	SELO	83642	-0.0271361023430479	-0.0806408976569521	-0.0535047953139042	6015	2048		none	6
HCN2	-0.16047485353439	-0.0720071464656105	610	HCN2	HCN2	610	-0.16047485353439	-0.0720071464656105	0.088467707068779	13607	16778		none	6
LRRD1	-0.425834364184002	-0.227605635815998	401387	LRRD1	LRRD1	401387	-0.425834364184002	-0.227605635815998	0.198228728368005	16927	15028		none	6
CRTC3	-0.320269919144966	-0.165180080855034	64784	CRTC3	CRTC3	64784	-0.320269919144966	-0.165180080855034	0.155089838289932	16005	12978		none	6
hsa-mir-7856	-0.0102263198302576	-0.0688973801697424	102465842	hsa-mir-7856	hsa-mir-7856	102465842	-0.0102263198302576	-0.0688973801697424	-0.0586710603394848	5742	11276		none	6
ZNF541	0.0877955915059241	0.00720850849407592	84215	ZNF541	ZNF541	84215	0.0877955915059241	0.00720850849407592	-0.0805870830118482	4701	8833		none	6
SEMA4F	0.0569285454879174	0.0708964545120826	10505	SEMA4F	SEMA4F	10505	0.0569285454879174	0.0708964545120826	0.0139679090241651	9717	16220		none	6
LRFN3	-0.145786001050107	0.001249901050107	79414	LRFN3	LRFN3	79414	-0.145786001050107	0.001249901050107	0.147035902100214	15785	7070		none	6
SETDB2	-0.142967322662935	-0.0237996773370652	83852	SETDB2	SETDB2	83852	-0.142967322662935	-0.0237996773370652	0.11916764532587	14871	16717		none	6
hsa-mir-643	-0.132554360125698	-0.0181466398743015	693228	hsa-mir-643	hsa-mir-643	693228	-0.132554360125698	-0.0181466398743015	0.114407720251397	14700	459		none	6
KLHL10	-0.110514470675808	-0.0723485293241921	317719	KLHL10	KLHL10	317719	-0.110514470675808	-0.0723485293241921	0.0381659413516158	11068	8104		none	6
NADSYN1	0.00339129610631613	0.0318754038936839	55191	NADSYN1	NADSYN1	55191	0.00339129610631613	0.0318754038936839	0.0284841077873677	10532	16192		none	6
ZFYVE27	-0.133395510161093	0.114585510161093	118813	ZFYVE27	ZFYVE27	118813	-0.133395510161093	0.114585510161093	0.247981020322186	17543	11388		none	6
GRIN2D	-0.0128836445520816	0.167485644552082	2906	GRIN2D	GRIN2D	2906	-0.0128836445520816	0.167485644552082	0.180369289104163	16586	6707		none	6
COX7A1	0.0350447426931527	0.0282782573068473	1346	COX7A1	COX7A1	1346	0.0350447426931527	0.0282782573068473	-0.00676648538630544	8556	16682		none	6
PCDHGA10	-0.4065753847023	-0.2198246152977	56106	PCDHGA10	PCDHGA10	56106	-0.4065753847023	-0.2198246152977	0.1867507694046	16708	7799		none	6
MINA	0.0613884507558613	0.104979549244139	84864	MINA	MINA	84864	0.0613884507558613	0.104979549244139	0.0435910984882774	11361	14651		none	6
VGF	-0.0720186967562394	0.0633896967562394	7425	VGF	VGF	7425	-0.0720186967562394	0.0633896967562394	0.135408393512479	15414	15721		none	6
LDLR	0.256157456435583	0.167572543564417	3949	LDLR	LDLR	3949	0.256157456435583	0.167572543564417	-0.0885849128711669	4334	6167		none	6
SUN1	-0.150577492142451	-0.174202507857549	23353	SUN1	SUN1	23353	-0.150577492142451	-0.174202507857549	-0.0236250157150975	7616	14817		none	6
NDUFS8	0.20839294986985	-0.17634294986985	4728	NDUFS8	NDUFS8	4728	0.20839294986985	-0.17634294986985	-0.3847358997397	99	2716		none	6
hsa-mir-147a	0.0339518973513085	-0.213630897351308	406939	hsa-mir-147a	hsa-mir-147a	406939	0.0339518973513085	-0.213630897351308	-0.247582794702617	627	12345		none	6
DAB1	-0.246064224896544	-0.0276937751034561	1600	DAB1	DAB1	1600	-0.246064224896544	-0.0276937751034561	0.218370449793088	17252	14478		none	6
SLC9A3R2	-0.476619468192159	-0.402790531807841	9351	SLC9A3R2	SLC9A3R2	9351	-0.476619468192159	-0.402790531807841	0.0738289363843182	12941	10749		none	6
SLC36A3	0.211804249165589	0.136205750834411	285641	SLC36A3	SLC36A3	285641	0.211804249165589	0.136205750834411	-0.0755984983311787	4939	11494		none	6
VSX1	-0.0320925731931759	0.0193705731931759	30813	VSX1	VSX1	30813	-0.0320925731931759	0.0193705731931759	0.0514631463863518	11769	2071		none	6
CASC1	-0.00975847452413075	-0.0921274254758692	55259	CASC1	CASC1	55259	-0.00975847452413075	-0.0921274254758692	-0.0823689509517385	4619	14778		none	6
C18orf32	-0.0520784726803126	-0.0123415273196874	497661	C18orf32	C18orf32	497661	-0.0520784726803126	-0.0123415273196874	0.0397369453606253	11163	16242		none	6
MECR	0.0191970187104907	0.122064981289509	51102	MECR	MECR	51102	0.0191970187104907	0.122064981289509	0.102867962579019	14243	17164		none	6
MYL10	-0.158142521497842	-0.205657478502158	93408	MYL10	MYL10	93408	-0.158142521497842	-0.205657478502158	-0.0475149570043165	6340	15381		none	6
WIZ	0.052254165655869	0.117030834344131	58525	WIZ	WIZ	58525	0.052254165655869	0.117030834344131	0.064776668688262	12482	14661		none	6
POMP	0.296028269379183	0.0611727306208171	51371	POMP	POMP	51371	0.296028269379183	0.0611727306208171	-0.234855538758366	757	6057		none	6
SOX21	0.0705580413416485	-0.124088041341648	11166	SOX21	SOX21	11166	0.0705580413416485	-0.124088041341648	-0.194646082683297	1293	1295		none	6
SUSD4	0.148987597214037	0.362942402785963	55061	SUSD4	SUSD4	55061	0.148987597214037	0.362942402785963	0.213954805571925	17187	2570		none	6
MAMDC2	-0.0352132660778595	-0.0235977339221405	256691	MAMDC2	MAMDC2	256691	-0.0352132660778595	-0.0235977339221405	0.011615532155719	9584	16676		none	6
PAN2	0.172273768323403	0.148636231676597	9924	PAN2	PAN2	9924	0.172273768323403	0.148636231676597	-0.023637536646806	7615	7010		none	6
DCAF10	-0.0389741420729207	-0.126866857927079	79269	DCAF10	DCAF10	79269	-0.0389741420729207	-0.126866857927079	-0.0878927158541586	4359	7289		none	6
OR2B11	0.015541550686545	-0.107233550686545	127623	OR2B11	OR2B11	127623	0.015541550686545	-0.107233550686545	-0.12277510137309	3004	4638		none	6
IL16	-0.0315214807677505	-0.0646525192322495	3603	IL16	IL16	3603	-0.0315214807677505	-0.0646525192322495	-0.033131038464499	7081	301		none	6
SEMA3F	-0.12141596235541	-0.11646403764459	6405	SEMA3F	SEMA3F	6405	-0.12141596235541	-0.11646403764459	0.00495192471081954	9210	14834		none	6
OR52B4	0.00841801554752122	-0.213385015547521	143496	OR52B4	OR52B4	143496	0.00841801554752122	-0.213385015547521	-0.221803031095042	912	10116		none	6
CSNK2A2	-0.155832416550052	-0.0864795834499477	1459	CSNK2A2	CSNK2A2	1459	-0.155832416550052	-0.0864795834499477	0.0693528331001045	12741	15878		none	6
PNMA5	0.0865837913922202	0.0934452086077798	114824	PNMA5	PNMA5	114824	0.0865837913922202	0.0934452086077798	0.00686141721555951	9327	13076		none	6
C4orf19	0.027888294886623	0.149216705113377	55286	C4orf19	C4orf19	55286	0.027888294886623	0.149216705113377	0.121328410226754	14950	17278		none	6
IFT43	0.426762499218547	0.227637500781453	112752	IFT43	IFT43	112752	0.426762499218547	0.227637500781453	-0.199124998437093	1222	12055		none	6
HEXB	0.294114016519286	0.209155983480714	3074	HEXB	HEXB	3074	0.294114016519286	0.209155983480714	-0.0849580330385717	4504	12210		none	6
TMEM99	-0.154010455620943	0.024171455620943	147184	TMEM99	TMEM99	147184	-0.154010455620943	0.024171455620943	0.178181911241886	16539	13747		none	6
CAPRIN1	0.0078899068390534	-0.146545906839053	4076	CAPRIN1	CAPRIN1	4076	0.0078899068390534	-0.146545906839053	-0.154435813678107	2108	526		none	6
PIAS2	0.073855730580484	-0.025535730580484	9063	PIAS2	PIAS2	9063	0.073855730580484	-0.025535730580484	-0.0993914611609679	3876	3455		none	6
ATG14	0.117205357459477	-0.0485473574594768	22863	ATG14	ATG14	22863	0.117205357459477	-0.0485473574594768	-0.165752714918954	1849	1262		none	6
PKDREJ	-0.0407755017905927	-0.0542264982094073	10343	PKDREJ	PKDREJ	10343	-0.0407755017905927	-0.0542264982094073	-0.0134509964188146	8183	11603		none	6
STOX2	0.135021009820144	0.146058990179856	56977	STOX2	STOX2	56977	0.135021009820144	0.146058990179856	0.0110379803597126	9549	6238		none	6
ESAM	-0.0117984787591995	-0.0700055212408005	90952	ESAM	ESAM	90952	-0.0117984787591995	-0.0700055212408005	-0.0582070424816011	5765	16276		none	6
JAG1	0.00101149010424253	-0.167512490104243	182	JAG1	JAG1	182	0.00101149010424253	-0.167512490104243	-0.168523980208485	1787	17103		none	6
SLC25A23	-0.0409453328833729	-0.0546106671166271	79085	SLC25A23	SLC25A23	79085	-0.0409453328833729	-0.0546106671166271	-0.0136653342332543	8167	16217		none	6
UCMA	-0.0222596147534667	-0.0343813852465333	221044	UCMA	UCMA	221044	-0.0222596147534667	-0.0343813852465333	-0.0121217704930666	8268	8343		none	6
GBE1	0.186777811524192	0.116552188475808	2632	GBE1	GBE1	2632	0.186777811524192	0.116552188475808	-0.0702256230483838	5191	17996		none	6
PGK1	-0.321594870886907	-0.214475129113093	5230	PGK1	PGK1	5230	-0.321594870886907	-0.214475129113093	0.107119741773814	14418	12880		none	6
CASP1	-0.0155622777500049	0.0562672777500049	834	CASP1	CASP1	834	-0.0155622777500049	0.0562672777500049	0.0718295555000099	12857	7528		none	6
BOD1L1	-0.0977683601893218	-0.349053639810678	259282	BOD1L1	BOD1L1	259282	-0.0977683601893218	-0.349053639810678	-0.251285279621356	593	9719		none	6
AXIN2	-0.0812598209643944	-0.0080191790356056	8313	AXIN2	AXIN2	8313	-0.0812598209643944	-0.0080191790356056	0.0732406419287888	12912	16686		none	6
SALL2	0.000901756005992425	0.0120354439940076	6297	SALL2	SALL2	6297	0.000901756005992425	0.0120354439940076	0.0111336879880152	9552	6839		none	6
MEGF9	0.0226030472053866	0.0610409527946134	1955	MEGF9	MEGF9	1955	0.0226030472053866	0.0610409527946134	0.0384379055892268	11081	2291		none	6
ZSWIM6	0.0625179615739243	0.0043763384260757	57688	ZSWIM6	ZSWIM6	57688	0.0625179615739243	0.0043763384260757	-0.0581416231478486	5768	3141		none	6
HIVEP2	0.0763168188129698	-0.0766558188129698	3097	HIVEP2	HIVEP2	3097	0.0763168188129698	-0.0766558188129698	-0.15297263762594	2153	11188		none	6
GTF3C1	-0.0509005809093628	-0.198970419090637	2975	GTF3C1	GTF3C1	2975	-0.0509005809093628	-0.198970419090637	-0.148069838181274	2254	11251		none	6
RPS28	-0.322442095258051	-0.809357904741948	6234	RPS28	RPS28	6234	-0.322442095258051	-0.809357904741948	-0.486915809483897	39	15360		none	6
ZNF569	-0.24113412076505	-0.13217587923495	148266	ZNF569	ZNF569	148266	-0.24113412076505	-0.13217587923495	0.108958241530101	14487	13820		none	6
hsa-mir-802	-0.0376512078814503	-0.0190927921185497	768219	hsa-mir-802	hsa-mir-802	768219	-0.0376512078814503	-0.0190927921185497	0.0185584157629007	9986	5672		none	6
GLIPR2	-0.168516185801517	0.0956241858015173	152007	GLIPR2	GLIPR2	152007	-0.168516185801517	0.0956241858015173	0.264140371603035	17674	14445		none	6
CXXC4	-0.0376590700513469	-0.119673929948653	80319	CXXC4	CXXC4	80319	-0.0376590700513469	-0.119673929948653	-0.0820148598973063	4635	4556		none	6
HOOK3	0.127756588590429	0.119113411409571	84376	HOOK3	HOOK3	84376	0.127756588590429	0.119113411409571	-0.00864317718085726	8450	6788		none	6
hsa-mir-1229	0.0346981201715677	-0.0639881201715677	100302156	hsa-mir-1229	hsa-mir-1229	100302156	0.0346981201715677	-0.0639881201715677	-0.0986862403431355	3914	17209		none	6
SWSAP1	0.288010276190348	0.189499723809652	126074	SWSAP1	SWSAP1	126074	0.288010276190348	0.189499723809652	-0.0985105523806954	3920	16001		none	6
COQ5	0.0337510872739631	0.0608409127260369	84274	COQ5	COQ5	84274	0.0337510872739631	0.0608409127260369	0.0270898254520738	10459	17566		none	6
GPR107	0.12305850326506	0.14125149673494	57720	GPR107	GPR107	57720	0.12305850326506	0.14125149673494	0.0181929934698807	9963	14558		none	6
MGAT1	0.25071979877343	-0.0012944987734298	4245	MGAT1	MGAT1	4245	0.25071979877343	-0.0012944987734298	-0.25201429754686	587	12807		none	6
PIKFYVE	-0.21801146938588	-0.30343853061412	200576	PIKFYVE	PIKFYVE	200576	-0.21801146938588	-0.30343853061412	-0.0854270612282394	4480	16725		none	6
TUBA3C	-0.187555752977703	-0.0923842470222966	7278	TUBA3C	TUBA3C	7278	-0.187555752977703	-0.0923842470222966	0.0951715059554068	13895	13557		none	6
KCNG3	0.18926265740545	0.17564734259455	170850	KCNG3	KCNG3	170850	0.18926265740545	0.17564734259455	-0.0136153148108998	8172	10939		none	6
PDP2	-0.173419531652062	-0.135690468347938	57546	PDP2	PDP2	57546	-0.173419531652062	-0.135690468347938	0.0377290633041231	11045	12711		none	6
ZNF583	0.0472617347028267	0.179070265297173	147949	ZNF583	ZNF583	147949	0.0472617347028267	0.179070265297173	0.131808530594347	15314	1182		none	6
PPP1R3A	0.0329260977949363	0.0151689022050637	5506	PPP1R3A	PPP1R3A	5506	0.0329260977949363	0.0151689022050637	-0.0177571955898725	7927	4940		none	6
IGDCC4	-0.297801066859275	-0.163198933140725	57722	IGDCC4	IGDCC4	57722	-0.297801066859275	-0.163198933140725	0.134602133718549	15383	12989		none	6
MYL5	-0.119732723707356	-0.0201462762926436	4636	MYL5	MYL5	4636	-0.119732723707356	-0.0201462762926436	0.0995864474147129	14121	9563		none	6
NKIRAS2	-0.00719101693030152	0.0305358169303015	28511	NKIRAS2	NKIRAS2	28511	-0.00719101693030152	0.0305358169303015	0.037726833860603	11043	15964		none	6
FAM81B	0.00908594920345899	0.134254050796541	153643	FAM81B	FAM81B	153643	0.00908594920345899	0.134254050796541	0.125168101593082	15084	3726		none	6
hsa-mir-651	-0.10893658063494	-0.0175074193650605	723779	hsa-mir-651	hsa-mir-651	723779	-0.10893658063494	-0.0175074193650605	0.091429161269879	13741	15708		none	6
TPTE	-0.0195701212049111	0.159037121204911	7179	TPTE	TPTE	7179	-0.0195701212049111	0.159037121204911	0.178607242409822	16547	6727		none	6
CRX	0.063129660126389	-0.015061660126389	1406	CRX	CRX	1406	0.063129660126389	-0.015061660126389	-0.0781913202527779	4815	2527		none	6
WDR78	0.170669916058341	0.241910083941659	79819	WDR78	WDR78	79819	0.170669916058341	0.241910083941659	0.0712401678833186	12827	5587		none	6
ZNF436	-0.132697821117667	0.0179468211176668	80818	ZNF436	ZNF436	80818	-0.132697821117667	0.0179468211176668	0.150644642235334	15890	8147		none	6
RFFL	-0.0924442600686907	-0.0766847399313093	117584	RFFL	RFFL	117584	-0.0924442600686907	-0.0766847399313093	0.0157595201373814	9819	12244		none	6
EDAR	0.214963124170176	0.179756875829824	10913	EDAR	EDAR	10913	0.214963124170176	0.179756875829824	-0.0352062483403514	6971	12891		none	6
REV1	-0.11991889459892	-0.0393541054010795	51455	REV1	REV1	51455	-0.11991889459892	-0.0393541054010795	0.0805647891978409	13246	3708		none	6
PARK2	0.208382385069518	0.287587614930482	5071	PARK2	PARK2	5071	0.208382385069518	0.287587614930482	0.0792052298609642	13174	1168		none	6
MAST3	-0.271801931531076	-0.279368068468924	23031	MAST3	MAST3	23031	-0.271801931531076	-0.279368068468924	-0.00756613693784752	8504	1834		none	6
DEFB113	0.0570676910356546	-0.0320416910356546	245927	DEFB113	DEFB113	245927	0.0570676910356546	-0.0320416910356546	-0.0891093820713092	4308	16451		none	6
IL11	0.0696464453624538	0.0702065546375462	3589	IL11	IL11	3589	0.0696464453624538	0.0702065546375462	0.000560109275092466	8964	17224		none	6
NPVF	0.297617788527465	0.192882211472535	64111	NPVF	NPVF	64111	0.297617788527465	0.192882211472535	-0.10473557705493	3672	1389		none	6
CST5	-0.0679582677112323	-0.0112697322887677	1473	CST5	CST5	1473	-0.0679582677112323	-0.0112697322887677	0.0566885354224645	12056	5335		none	6
KLHDC10	-0.200204183442648	-0.210235816557352	23008	KLHDC10	KLHDC10	23008	-0.200204183442648	-0.210235816557352	-0.0100316331147037	8386	9317		none	6
RXRG	0.146290045190856	0.123079954809144	6258	RXRG	RXRG	6258	0.146290045190856	0.123079954809144	-0.0232100903817124	7641	8948		none	6
C17orf80	0.151874893750939	0.00502740624906101	55028	C17orf80	C17orf80	55028	0.151874893750939	0.00502740624906101	-0.146847487501878	2288	4838		none	6
NMNAT3	0.00082532252902357	-0.108409022529024	349565	NMNAT3	NMNAT3	349565	0.00082532252902357	-0.108409022529024	-0.109234345058047	3506	17815		none	6
GNB4	-0.197413482392091	0.048817482392091	59345	GNB4	GNB4	59345	-0.197413482392091	0.048817482392091	0.246230964784182	17530	13568		none	6
CPNE6	-0.000561188666334165	0.119216368666334	9362	CPNE6	CPNE6	9362	-0.000561188666334165	0.119216368666334	0.119777557332668	14896	3020		none	6
CMTM3	0.281182964527536	-0.0633529645275365	123920	CMTM3	CMTM3	123920	0.281182964527536	-0.0633529645275365	-0.344535929055073	172	2779		none	6
PUS7L	0.421648898153194	0.359781101846806	83448	PUS7L	PUS7L	83448	0.421648898153194	0.359781101846806	-0.0618677963063879	5572	11868		none	6
IZUMO3	0.302308079332754	0.272321920667246	100129669	IZUMO3	IZUMO3	100129669	0.302308079332754	0.272321920667246	-0.0299861586655084	7250	15387		none	6
DIO3	0.0621884205393333	0.135776579460667	1735	DIO3	DIO3	1735	0.0621884205393333	0.135776579460667	0.0735881589213334	12930	7776		none	6
OR5L1	-0.118158052174235	0.0417700521742354	219437	OR5L1	OR5L1	219437	-0.118158052174235	0.0417700521742354	0.159928104348471	16142	11996		none	6
