Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff
LTBP1	0.162861232469936	0.232058767530064	4052	LTBP1	LTBP1	4052	0.162861232469936	0.232058767530064	0.0691975350601272
CCDC28B	0.0319378970349397	-0.00372879703493975	79140	CCDC28B	CCDC28B	79140	0.0319378970349397	-0.00372879703493975	-0.0356666940698795
HLTF	-0.309134114335122	-0.0777758856648781	6596	HLTF	HLTF	6596	-0.309134114335122	-0.0777758856648781	0.231358228670244
GOLGA2	0.109152924865908	0.0384190751340919	2801	GOLGA2	GOLGA2	2801	0.109152924865908	0.0384190751340919	-0.0707338497318162
PSEN2	-0.0989358700682591	0.147467870068259	5664	PSEN2	PSEN2	5664	-0.0989358700682591	0.147467870068259	0.246403740136518
PLEKHM1	0.00745065533633156	0.0642936446636684	9842	PLEKHM1	PLEKHM1	9842	0.00745065533633156	0.0642936446636684	0.0568429893273369
FBXO6	0.213119080225085	-0.0634450802250848	26270	FBXO6	FBXO6	26270	0.213119080225085	-0.0634450802250848	-0.27656416045017
C20orf201	0.00288102683795005	0.0523713731620499	198437	C20orf201	C20orf201	198437	0.00288102683795005	0.0523713731620499	0.0494903463240999
PIH1D3	0.0771273406053987	-0.0625403406053987	139212	PIH1D3	PIH1D3	139212	0.0771273406053987	-0.0625403406053987	-0.139667681210797
UPP1	0.157391233264335	-0.0303552332643349	7378	UPP1	UPP1	7378	0.157391233264335	-0.0303552332643349	-0.18774646652867
FAM181B	-0.174982488207298	-0.202857511792702	220382	FAM181B	FAM181B	220382	-0.174982488207298	-0.202857511792702	-0.0278750235854035
CTSS	-0.23849975326392	0.11171975326392	1520	CTSS	CTSS	1520	-0.23849975326392	0.11171975326392	0.350219506527841
hsa-mir-665	0.124420026145095	0.0990799738549052	100126315	hsa-mir-665	hsa-mir-665	100126315	0.124420026145095	0.0990799738549052	-0.0253400522901896
ZNF160	-0.00736206428201653	0.140216264282017	90338	ZNF160	ZNF160	90338	-0.00736206428201653	0.140216264282017	0.147578328564033
ANXA6	0.0389537767409626	0.00556322325903744	309	ANXA6	ANXA6	309	0.0389537767409626	0.00556322325903744	-0.0333905534819251
SLC10A4	0.056539278061635	-0.048107278061635	201780	SLC10A4	SLC10A4	201780	0.056539278061635	-0.048107278061635	-0.10464655612327
ATP6V0A1	0.0742153592230384	0.0218256407769616	535	ATP6V0A1	ATP6V0A1	535	0.0742153592230384	0.0218256407769616	-0.0523897184460768
MYO7A	-0.132977407287361	-0.232052592712639	4647	MYO7A	MYO7A	4647	-0.132977407287361	-0.232052592712639	-0.0990751854252787
OSMR	-0.134416906119387	-0.0645510938806126	9180	OSMR	OSMR	9180	-0.134416906119387	-0.0645510938806126	0.0698658122387747
LHPP	0.0182905359146509	-0.0608885359146509	64077	LHPP	LHPP	64077	0.0182905359146509	-0.0608885359146509	-0.0791790718293017
EIF4ENIF1	-0.0152597849444387	-0.00848821505556135	56478	EIF4ENIF1	EIF4ENIF1	56478	-0.0152597849444387	-0.00848821505556135	0.0067715698888773
CCDC103	0.0862519711587505	-0.10743297115875	388389	CCDC103	CCDC103	388389	0.0862519711587505	-0.10743297115875	-0.193684942317501
OR13D1	-0.188334631767501	-0.0967653682324988	286365	OR13D1	OR13D1	286365	-0.188334631767501	-0.0967653682324988	0.0915692635350024
RASA1	-0.246963211717604	-0.345696788282396	5921	RASA1	RASA1	5921	-0.246963211717604	-0.345696788282396	-0.0987335765647916
ASPSCR1	0.039641257433095	0.00365404256690497	79058	ASPSCR1	ASPSCR1	79058	0.039641257433095	0.00365404256690497	-0.0359872148661901
ILVBL	0.015307670073211	0.116640329926789	10994	ILVBL	ILVBL	10994	0.015307670073211	0.116640329926789	0.101332659853578
PM20D1	-0.0478385467032346	0.00484177670323461	148811	PM20D1	PM20D1	148811	-0.0478385467032346	0.00484177670323461	0.0526803234064692
KCNK17	-0.0391258230479836	-0.211528176952016	89822	KCNK17	KCNK17	89822	-0.0391258230479836	-0.211528176952016	-0.172402353904033
DAK	-0.169408675433608	-0.119141324566392	26007	DAK	DAK	26007	-0.169408675433608	-0.119141324566392	0.0502673508672166
TMEM52B	-0.0119257035096126	-0.0350055964903874	120939	TMEM52B	TMEM52B	120939	-0.0119257035096126	-0.0350055964903874	-0.0230798929807748
DCAF12	-0.183451075775312	-0.193668924224688	25853	DCAF12	DCAF12	25853	-0.183451075775312	-0.193668924224688	-0.0102178484493752
NR0B1	-0.0146121493578362	-0.117623950642164	190	NR0B1	NR0B1	190	-0.0146121493578362	-0.117623950642164	-0.103011801284328
TBC1D22A	-0.0847224823175045	0.118084482317504	25771	TBC1D22A	TBC1D22A	25771	-0.0847224823175045	0.118084482317504	0.202806964635009
GABRB3	0.180307178728427	-0.0610621787284274	2562	GABRB3	GABRB3	2562	0.180307178728427	-0.0610621787284274	-0.241369357456855
ESD	-0.0705614433813712	0.0713414433813712	2098	ESD	ESD	2098	-0.0705614433813712	0.0713414433813712	0.141902886762742
INPP5E	-0.242743646064297	-0.231266353935703	56623	INPP5E	INPP5E	56623	-0.242743646064297	-0.231266353935703	0.0114772921285938
ENDOV	-0.181479274648994	-0.217100725351006	284131	ENDOV	ENDOV	284131	-0.181479274648994	-0.217100725351006	-0.0356214507020118
VWDE	-0.125645192937391	-0.0721718070626091	221806	VWDE	VWDE	221806	-0.125645192937391	-0.0721718070626091	0.0534733858747818
TLX2	0.0066856127373597	-0.0290356127373597	3196	TLX2	TLX2	3196	0.0066856127373597	-0.0290356127373597	-0.0357212254747194
USP8	-0.0367677882227843	-0.0759832117772157	9101	USP8	USP8	9101	-0.0367677882227843	-0.0759832117772157	-0.0392154235544315
NIPAL3	0.141142755804465	0.0637652441955348	57185	NIPAL3	NIPAL3	57185	0.141142755804465	0.0637652441955348	-0.0773775116089305
KCNMB2	0.173959156181964	0.144840843818036	10242	KCNMB2	KCNMB2	10242	0.173959156181964	0.144840843818036	-0.0291183123639283
POGK	0.0763984335854893	-0.00210423358548929	57645	POGK	POGK	57645	0.0763984335854893	-0.00210423358548929	-0.0785026671709786
MGAT4B	-0.255100969048191	-0.152129030951809	11282	MGAT4B	MGAT4B	11282	-0.255100969048191	-0.152129030951809	0.102971938096381
ZMPSTE24	-0.0136795263841337	-0.0296564736158663	10269	ZMPSTE24	ZMPSTE24	10269	-0.0136795263841337	-0.0296564736158663	-0.0159769472317327
TAF5L	-0.0221650567755668	-0.125771943224433	27097	TAF5L	TAF5L	27097	-0.0221650567755668	-0.125771943224433	-0.103606886448866
hsa-mir-6842	0.0229674804104571	0.140681519589543	102465507	hsa-mir-6842	hsa-mir-6842	102465507	0.0229674804104571	0.140681519589543	0.117714039179086
GPR115	0.264706079495255	0.0768559205047451	221393	GPR115	GPR115	221393	0.264706079495255	0.0768559205047451	-0.18785015899051
OAT	0.000363916638734367	0.172761683361266	4942	OAT	OAT	4942	0.000363916638734367	0.172761683361266	0.172397766722531
OR10AD1	0.0181077318937773	0.0835322681062226	121275	OR10AD1	OR10AD1	121275	0.0181077318937773	0.0835322681062226	0.0654245362124453
HNF4G	0.0372029067014637	0.0612010932985363	3174	HNF4G	HNF4G	3174	0.0372029067014637	0.0612010932985363	0.0239981865970725
PPY	-0.0506210814747459	-0.176192918525254	5539	PPY	PPY	5539	-0.0506210814747459	-0.176192918525254	-0.125571837050508
HIC1	-0.0941381855606623	-0.119419814439338	3090	HIC1	HIC1	3090	-0.0941381855606623	-0.119419814439338	-0.0252816288786753
HOXD1	-0.15730775357485	-0.02730424642515	3231	HOXD1	HOXD1	3231	-0.15730775357485	-0.02730424642515	0.1300035071497
DEGS1	0.0696082392636005	0.0348107607363995	8560	DEGS1	DEGS1	8560	0.0696082392636005	0.0348107607363995	-0.034797478527201
OLFML3	-0.216279672492833	-0.074523327507167	56944	OLFML3	OLFML3	56944	-0.216279672492833	-0.074523327507167	0.141756344985666
WDR25	-0.182018306864212	-0.194351693135788	79446	WDR25	WDR25	79446	-0.182018306864212	-0.194351693135788	-0.0123333862715755
PIGW	-0.155933420167422	-0.293336579832578	284098	PIGW	PIGW	284098	-0.155933420167422	-0.293336579832578	-0.137403159665156
SLC13A2	0.0783231159077714	-0.0143301159077714	9058	SLC13A2	SLC13A2	9058	0.0783231159077714	-0.0143301159077714	-0.0926532318155428
SERPINB8	0.0182447571118332	0.0883282428881667	5271	SERPINB8	SERPINB8	5271	0.0182447571118332	0.0883282428881667	0.0700834857763335
FBP2	-0.113803386232017	-0.156026613767983	8789	FBP2	FBP2	8789	-0.113803386232017	-0.156026613767983	-0.0422232275359655
UBXN10	-0.03921513752647	-0.06276886247353	127733	UBXN10	UBXN10	127733	-0.03921513752647	-0.06276886247353	-0.02355372494706
TRMT11	0.0997379892554387	0.0943100107445613	60487	TRMT11	TRMT11	60487	0.0997379892554387	0.0943100107445613	-0.00542797851087737
RSBN1L	-0.0219087930568268	0.0234327930568268	222194	RSBN1L	RSBN1L	222194	-0.0219087930568268	0.0234327930568268	0.0453415861136536
LDB2	0.115539465253365	0.0661605347466353	9079	LDB2	LDB2	9079	0.115539465253365	0.0661605347466353	-0.0493789305067294
GXYLT2	-0.0961431389562646	-0.00548286104373541	727936	GXYLT2	GXYLT2	727936	-0.0961431389562646	-0.00548286104373541	0.0906602779125292
GALNT15	0.180654492412917	0.223315507587083	117248	GALNT15	GALNT15	117248	0.180654492412917	0.223315507587083	0.0426610151741662
LOC100129636	-0.0337324142966579	-0.0333315857033421	100129636	LOC100129636	LOC100129636	100129636	-0.0337324142966579	-0.0333315857033421	0.000400828593315791
LRTM2	-0.113531309596489	0.137741309596489	654429	LRTM2	LRTM2	654429	-0.113531309596489	0.137741309596489	0.251272619192978
PGA3	-0.115886916176636	-0.159533083823364	643834	PGA3	PGA3	643834	-0.115886916176636	-0.159533083823364	-0.0436461676467279
GFRAL	-0.18210280468491	-0.12510719531509	389400	GFRAL	GFRAL	389400	-0.18210280468491	-0.12510719531509	0.0569956093698197
PLS3	-0.0657258664329271	0.132053866432927	5358	PLS3	PLS3	5358	-0.0657258664329271	0.132053866432927	0.197779732865854
GTF3C6	-0.175109664392872	-0.224620335607128	112495	GTF3C6	GTF3C6	112495	-0.175109664392872	-0.224620335607128	-0.0495106712142553
CDKN1C	-0.0836294799602929	-0.0871955200397071	1028	CDKN1C	CDKN1C	1028	-0.0836294799602929	-0.0871955200397071	-0.00356604007941427
C22orf31	-0.076904827928532	0.206989827928532	25770	C22orf31	C22orf31	25770	-0.076904827928532	0.206989827928532	0.283894655857064
PAWR	0.243865038287473	0.254374961712527	5074	PAWR	PAWR	5074	0.243865038287473	0.254374961712527	0.0105099234250537
AKR7A2	-0.12567204440958	-0.00571395559041952	8574	AKR7A2	AKR7A2	8574	-0.12567204440958	-0.00571395559041952	0.119958088819161
GJC3	-0.310044485610577	-0.111025514389423	349149	GJC3	GJC3	349149	-0.310044485610577	-0.111025514389423	0.199018971221155
GINM1	-0.067335352279257	-0.134537647720743	116254	GINM1	GINM1	116254	-0.067335352279257	-0.134537647720743	-0.067202295441486
FAM109A	0.0540674578158714	-0.0397494578158714	144717	FAM109A	FAM109A	144717	0.0540674578158714	-0.0397494578158714	-0.0938169156317427
MCHR1	0.0309585329545714	-0.0944295329545714	2847	MCHR1	MCHR1	2847	0.0309585329545714	-0.0944295329545714	-0.125388065909143
OR11A1	0.0458190082509175	-0.0558690082509175	26531	OR11A1	OR11A1	26531	0.0458190082509175	-0.0558690082509175	-0.101688016501835
EHHADH	-0.1503879876992	-0.1547420123008	1962	EHHADH	EHHADH	1962	-0.1503879876992	-0.1547420123008	-0.0043540246016007
DCAF13	-0.34957555041943	-0.43506444958057	25879	DCAF13	DCAF13	25879	-0.34957555041943	-0.43506444958057	-0.0854888991611399
EVC	-0.0549308109961509	-0.106481189003849	2121	EVC	EVC	2121	-0.0549308109961509	-0.106481189003849	-0.0515503780076982
UBE2V2	-0.19000963149367	-0.17149036850633	7336	UBE2V2	UBE2V2	7336	-0.19000963149367	-0.17149036850633	0.0185192629873397
CCL3L1	-0.17110187778186	0.0212478777818599	6349	CCL3L1	CCL3L1	6349	-0.17110187778186	0.0212478777818599	0.19234975556372
CLCA2	-0.112634084977311	0.0334970849773112	9635	CLCA2	CLCA2	9635	-0.112634084977311	0.0334970849773112	0.146131169954622
ABHD5	0.0263571660460827	0.0139768339539173	51099	ABHD5	ABHD5	51099	0.0263571660460827	0.0139768339539173	-0.0123803320921655
ZNF514	-0.216578295501154	-0.538251704498846	84874	ZNF514	ZNF514	84874	-0.216578295501154	-0.538251704498846	-0.321673408997692
RNF11	0.0700546379925867	0.0938853620074133	26994	RNF11	RNF11	26994	0.0700546379925867	0.0938853620074133	0.0238307240148266
CAD	-0.0172272052523489	-0.171281394747651	790	CAD	CAD	790	-0.0172272052523489	-0.171281394747651	-0.154054189495302
C10orf107	0.0135429217494827	0.0429280782505173	219621	C10orf107	C10orf107	219621	0.0135429217494827	0.0429280782505173	0.0293851565010347
SRPK1	0.0703947646086272	-0.108085764608627	6732	SRPK1	SRPK1	6732	0.0703947646086272	-0.108085764608627	-0.178480529217254
UMOD	0.0423568682010318	0.166473131798968	7369	UMOD	UMOD	7369	0.0423568682010318	0.166473131798968	0.124116263597936
ANXA8L1	0.0059356234621629	-0.0527526234621629	728113	ANXA8L1	ANXA8L1	728113	0.0059356234621629	-0.0527526234621629	-0.0586882469243258
KCNG2	-0.25643043679827	-0.0540125632017301	26251	KCNG2	KCNG2	26251	-0.25643043679827	-0.0540125632017301	0.20241787359654
DLGAP4	0.30040262119761	0.04284837880239	22839	DLGAP4	DLGAP4	22839	0.30040262119761	0.04284837880239	-0.25755424239522
MSRB1	-0.388843662323288	-0.342356337676712	51734	MSRB1	MSRB1	51734	-0.388843662323288	-0.342356337676712	0.0464873246465768
DCAF6	0.0553264102253585	0.0708905897746415	55827	DCAF6	DCAF6	55827	0.0553264102253585	0.0708905897746415	0.015564179549283
DNAJB9	-0.18829339852829	-0.16308660147171	4189	DNAJB9	DNAJB9	4189	-0.18829339852829	-0.16308660147171	0.0252067970565809
FAM43B	0.0362309015616755	-0.0478679015616755	163933	FAM43B	FAM43B	163933	0.0362309015616755	-0.0478679015616755	-0.0840988031233509
GPC2	-0.024965020580759	-0.039441979419241	221914	GPC2	GPC2	221914	-0.024965020580759	-0.039441979419241	-0.0144769588384819
CYHR1	0.12141265233979	0.00443124766021023	50626	CYHR1	CYHR1	50626	0.12141265233979	0.00443124766021023	-0.11698140467958
OR4N5	0.271393429881419	0.183736570118581	390437	OR4N5	OR4N5	390437	0.271393429881419	0.183736570118581	-0.0876568597628371
CNBD2	-0.325467737519542	-0.155992262480457	140894	CNBD2	CNBD2	140894	-0.325467737519542	-0.155992262480457	0.169475475039085
hsa-mir-490	0.213470689194266	0.107859310805734	574443	hsa-mir-490	hsa-mir-490	574443	0.213470689194266	0.107859310805734	-0.105611378388532
CAMK2B	-0.0893430339296407	0.143851033929641	816	CAMK2B	CAMK2B	816	-0.0893430339296407	0.143851033929641	0.233194067859281
SECISBP2L	0.0123124693917607	0.0968225306082393	9728	SECISBP2L	SECISBP2L	9728	0.0123124693917607	0.0968225306082393	0.0845100612164786
DUSP8	-0.051182575025707	0.092671575025707	1850	DUSP8	DUSP8	1850	-0.051182575025707	0.092671575025707	0.143854150051414
ARNT2	0.0732889565424283	0.0748980434575717	9915	ARNT2	ARNT2	9915	0.0732889565424283	0.0748980434575717	0.0016090869151434
EGFR	-0.24589609980746	-0.22212390019254	1956	EGFR	EGFR	1956	-0.24589609980746	-0.22212390019254	0.0237721996149199
CXorf36	0.0932400693288908	0.212397930671109	79742	CXorf36	CXorf36	79742	0.0932400693288908	0.212397930671109	0.119157861342218
ACADM	-0.169535474886446	-0.174194525113554	34	ACADM	ACADM	34	-0.169535474886446	-0.174194525113554	-0.0046590502271075
C10orf137	-0.427405306655838	-0.306114693344162	26098	C10orf137	C10orf137	26098	-0.427405306655838	-0.306114693344162	0.121290613311677
RLTPR	-0.156557558722657	-0.0424284412773435	146206	RLTPR	RLTPR	146206	-0.156557558722657	-0.0424284412773435	0.114129117445313
ASB5	0.0621002331439455	0.0295687668560545	140458	ASB5	ASB5	140458	0.0621002331439455	0.0295687668560545	-0.032531466287891
CPLX4	-0.0914543551532871	0.0775533551532871	339302	CPLX4	CPLX4	339302	-0.0914543551532871	0.0775533551532871	0.169007710306574
DNAJA4	-0.217959758513664	0.0771457585136641	55466	DNAJA4	DNAJA4	55466	-0.217959758513664	0.0771457585136641	0.295105517027328
PIK3R6	-0.0202431451539085	-0.127152854846091	146850	PIK3R6	PIK3R6	146850	-0.0202431451539085	-0.127152854846091	-0.106909709692183
SLC38A4	-0.048831739452219	-0.114056260547781	55089	SLC38A4	SLC38A4	55089	-0.048831739452219	-0.114056260547781	-0.065224521095562
HSF1	-0.121332279731069	-0.185427720268931	3297	HSF1	HSF1	3297	-0.121332279731069	-0.185427720268931	-0.0640954405378619
TSC22D4	-0.179988039352016	-0.0799099606479837	81628	TSC22D4	TSC22D4	81628	-0.179988039352016	-0.0799099606479837	0.100078078704033
CACNA1G	-0.156914891341926	0.0330788913419257	8913	CACNA1G	CACNA1G	8913	-0.156914891341926	0.0330788913419257	0.189993782683851
DNAJC2	-0.11425284599404	-0.0993771540059599	27000	DNAJC2	DNAJC2	27000	-0.11425284599404	-0.0993771540059599	0.0148756919880802
S100A10	-0.0212774020009718	-0.0951585979990282	6281	S100A10	S100A10	6281	-0.0212774020009718	-0.0951585979990282	-0.0738811959980564
DCAF4L2	-7.35192164183478e-05	-0.155904980783582	138009	DCAF4L2	DCAF4L2	138009	-7.35192164183478e-05	-0.155904980783582	-0.155831461567163
OR2AK2	-0.0654684134926419	-0.0023144865073581	391191	OR2AK2	OR2AK2	391191	-0.0654684134926419	-0.0023144865073581	0.0631539269852838
ACBD7	0.0528369024871301	0.19442609751287	414149	ACBD7	ACBD7	414149	0.0528369024871301	0.19442609751287	0.14158919502574
HIST1H2AI	-0.247292310728141	-0.259487689271859	8329	HIST1H2AI	HIST1H2AI	8329	-0.247292310728141	-0.259487689271859	-0.0121953785437178
ARL2BP	-0.0892957541348516	0.0563317541348516	23568	ARL2BP	ARL2BP	23568	-0.0892957541348516	0.0563317541348516	0.145627508269703
GSTA1	-0.0311945192628035	-0.0583864807371965	2938	GSTA1	GSTA1	2938	-0.0311945192628035	-0.0583864807371965	-0.0271919614743931
SEC23A	0.0395102041036638	0.144109795896336	10484	SEC23A	SEC23A	10484	0.0395102041036638	0.144109795896336	0.104599591792672
MEGF8	-0.0362353697039866	-0.0552856302960134	1954	MEGF8	MEGF8	1954	-0.0362353697039866	-0.0552856302960134	-0.0190502605920268
OR2T29	0.0689168774696982	-0.102374877469698	343563	OR2T29	OR2T29	343563	0.0689168774696982	-0.102374877469698	-0.171291754939396
SLC25A21	0.0453895495029625	-0.0423675495029625	89874	SLC25A21	SLC25A21	89874	0.0453895495029625	-0.0423675495029625	-0.0877570990059249
CDK5R1	0.056111885881472	0.032141114118528	8851	CDK5R1	CDK5R1	8851	0.056111885881472	0.032141114118528	-0.023970771762944
HOXA4	0.133357599877651	0.151532400122349	3201	HOXA4	HOXA4	3201	0.133357599877651	0.151532400122349	0.0181748002446979
MYH11	-0.0592166909579286	0.123551690957929	4629	MYH11	MYH11	4629	-0.0592166909579286	0.123551690957929	0.182768381915857
ACAD8	0.231735564272832	0.297054435727168	27034	ACAD8	ACAD8	27034	0.231735564272832	0.297054435727168	0.0653188714543352
TCEB3CL	-0.194803352404894	-0.102736647595106	107983955	TCEB3CL	TCEB3CL	107983955	-0.194803352404894	-0.102736647595106	0.0920667048097874
APOBR	0.306751188533683	0.204888811466317	55911	APOBR	APOBR	55911	0.306751188533683	0.204888811466317	-0.101862377067365
ACP1	0.00285399635999126	0.104024003640009	52	ACP1	ACP1	52	0.00285399635999126	0.104024003640009	0.101170007280017
CD83	0.0639932253176324	-0.0821102253176324	9308	CD83	CD83	9308	0.0639932253176324	-0.0821102253176324	-0.146103450635265
IRAK3	0.0840209388370925	-0.0308539388370925	11213	IRAK3	IRAK3	11213	0.0840209388370925	-0.0308539388370925	-0.114874877674185
TMEM211	-0.0244068210124501	-0.12112517898755	255349	TMEM211	TMEM211	255349	-0.0244068210124501	-0.12112517898755	-0.0967183579750999
SFXN4	0.0342539642555745	-0.0729029642555745	119559	SFXN4	SFXN4	119559	0.0342539642555745	-0.0729029642555745	-0.107156928511149
EVI5	-0.0227903019377558	0.0554723019377558	7813	EVI5	EVI5	7813	-0.0227903019377558	0.0554723019377558	0.0782626038755117
SMYD5	-0.231960358858925	-0.263259641141075	10322	SMYD5	SMYD5	10322	-0.231960358858925	-0.263259641141075	-0.0312992822821503
PPP3R2	-0.103462224896544	-0.170295775103456	5535	PPP3R2	PPP3R2	5535	-0.103462224896544	-0.170295775103456	-0.0668335502069121
TAS2R8	-0.250614302448175	-0.138165697551825	50836	TAS2R8	TAS2R8	50836	-0.250614302448175	-0.138165697551825	0.112448604896351
PAQR9	-0.0386810351036489	-0.0203529648963511	344838	PAQR9	PAQR9	344838	-0.0386810351036489	-0.0203529648963511	0.0183280702072977
SMAD3	0.0974917267949023	0.0291862732050977	4088	SMAD3	SMAD3	4088	0.0974917267949023	0.0291862732050977	-0.0683054535898045
HSD11B1	0.111593246006502	0.137286753993498	3290	HSD11B1	HSD11B1	3290	0.111593246006502	0.137286753993498	0.0256935079869951
