Gene	DMSO	PTX	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
VAX1	0.107329478368805	-0.0787868403015764	11023	VAX1	VAX1	11023	0.107329478368805	-0.0787868403015764	-0.186116318670382	5293	5534		none	1
ENPP5	0.139532560322122	0.482484197700099	59084	ENPP5	ENPP5	59084	0.139532560322122	0.482484197700099	0.342951637377977	13679	2954		none	1
ZNF812	0.193203354424631	0.265097860025893	729648	ZNF812	ZNF812	729648	0.193203354424631	0.265097860025893	0.0718945056012616	9420	17017		none	1
ITSN1	-0.153213647785414	0.0372979971060848	6453	ITSN1	ITSN1	6453	-0.153213647785414	0.0372979971060848	0.190511644891499	11321	1013		none	1
CACNB1	-0.174996215676183	-0.405300434087274	782	CACNB1	CACNB1	782	-0.174996215676183	-0.405300434087274	-0.230304218411091	4682	2490		none	1
TBXAS1	-0.479065120644243	0.0384890716624781	6916	TBXAS1	TBXAS1	6916	-0.479065120644243	0.0384890716624781	0.517554192306721	15663	11427		none	1
KCNQ4	0.0969664860282765	0.0856332343309725	9132	KCNQ4	KCNQ4	9132	0.0969664860282765	0.0856332343309725	-0.011333251697304	8043	3712		none	1
HSD11B2	-0.0556325875692531	-0.109260528520295	3291	HSD11B2	HSD11B2	3291	-0.0556325875692531	-0.109260528520295	-0.0536279409510424	7329	8918		none	1
DKK2	0.253474009264025	0.649227020028939	27123	DKK2	DKK2	27123	0.253474009264025	0.649227020028939	0.395753010764915	14373	14946		none	1
ARL15	0.23655959553147	0.32630797349783	54622	ARL15	ARL15	54622	0.23655959553147	0.32630797349783	0.0897483779663591	9672	8490		none	1
hsa-mir-6747	-0.402621779540432	0.0156968243088874	102465447	hsa-mir-6747	hsa-mir-6747	102465447	-0.402621779540432	0.0156968243088874	0.418318603849319	14638	1536		none	1
UNCX	-0.235636220520117	-0.827012413372934	340260	UNCX	UNCX	340260	-0.235636220520117	-0.827012413372934	-0.591376192852817	1375	16602		none	1
NIPBL	0.124991674487603	0.241630492727134	25836	NIPBL	NIPBL	25836	0.124991674487603	0.241630492727134	0.116638818239532	10133	10568		none	1
hsa-mir-6782	-0.0451908812933305	-0.128741146904272	102465469	hsa-mir-6782	hsa-mir-6782	102465469	-0.0451908812933305	-0.128741146904272	-0.0835502656109418	6845	7940		none	1
C11orf83	-0.0630438073325058	-0.36467519610083	790955	C11orf83	C11orf83	790955	-0.0630438073325058	-0.36467519610083	-0.301631388768324	3812	12969		none	1
FGD2	-0.156074596591081	0.283584647018506	221472	FGD2	FGD2	221472	-0.156074596591081	0.283584647018506	0.439659243609587	14900	9928		none	1
ACSL1	-0.0242690200115043	-0.630454649303176	2180	ACSL1	ACSL1	2180	-0.0242690200115043	-0.630454649303176	-0.606185629291671	1295	17107		none	1
C4BPB	0.324150040870697	0.335408575127561	725	C4BPB	C4BPB	725	0.324150040870697	0.335408575127561	0.0112585342568636	8390	14800		none	1
TGM7	-0.00517090006357664	-0.363049272713426	116179	TGM7	TGM7	116179	-0.00517090006357664	-0.363049272713426	-0.35787837264985	3174	9514		none	1
DIS3L2	-0.00793648390905513	-0.189498134186277	129563	DIS3L2	DIS3L2	129563	-0.00793648390905513	-0.189498134186277	-0.181561650277222	5363	16515		none	1
ZNF730	0.144909327601344	-0.0710075394105552	100129543	ZNF730	ZNF730	100129543	0.144909327601344	-0.0710075394105552	-0.215916867011899	4866	15902		none	1
LMO3	-0.00769670915200872	-0.157021552052395	55885	LMO3	LMO3	55885	-0.00769670915200872	-0.157021552052395	-0.149324842900386	5861	5879		none	1
CCNI2	0.240970603372589	-0.225862462874115	645121	CCNI2	CCNI2	645121	0.240970603372589	-0.225862462874115	-0.466833066246704	2169	12739		none	1
TMEM45B	-0.0654415549029699	0.15249790571929	120224	TMEM45B	TMEM45B	120224	-0.0654415549029699	0.15249790571929	0.21793946062226	11742	3395		none	1
S100B	0.271190699645787	0.701698271266469	6285	S100B	S100B	6285	0.271190699645787	0.701698271266469	0.430507571620681	14792	7828		none	1
TRPV4	0.0959462323272078	0.186025435991166	59341	TRPV4	TRPV4	59341	0.0959462323272078	0.186025435991166	0.0900792036639582	9683	10774		none	1
PLCB3	-0.0720171959674245	-0.764679003883939	5331	PLCB3	PLCB3	5331	-0.0720171959674245	-0.764679003883939	-0.692661807916514	935	14660		none	1
DAAM2	0.0153543640822258	-0.188348183687457	23500	DAAM2	DAAM2	23500	0.0153543640822258	-0.188348183687457	-0.203702547769683	5050	2473		none	1
SLC17A1	-0.0556689170778965	-0.511880283299063	6568	SLC17A1	SLC17A1	6568	-0.0556689170778965	-0.511880283299063	-0.456211366221167	2261	4965		none	1
ZFP41	0.313130089915534	0.314842738557612	286128	ZFP41	ZFP41	286128	0.313130089915534	0.314842738557612	0.00171264864207793	8236	16615		none	1
ITPR1	0.0493657473282674	-0.214222069910898	3708	ITPR1	ITPR1	3708	0.0493657473282674	-0.214222069910898	-0.263587817239165	4254	13741		none	1
PPAPDC1A	-0.477127546849929	-0.374484045388775	196051	PPAPDC1A	PPAPDC1A	196051	-0.477127546849929	-0.374484045388775	0.102643501461154	9905	6199		none	1
SCNN1B	0.02330265508159	-0.0390830858274313	6338	SCNN1B	SCNN1B	6338	0.02330265508159	-0.0390830858274313	-0.0623857409090213	7177	6201		none	1
CTXN2	-0.496775756107899	0.344086512832229	399697	CTXN2	CTXN2	399697	-0.496775756107899	0.344086512832229	0.840862268940128	17437	14976		none	1
CYP46A1	-0.0740516484514547	-0.34023684410936	10858	CYP46A1	CYP46A1	10858	-0.0740516484514547	-0.34023684410936	-0.266185195657905	4214	15675		none	1
STRC	-0.276246556265327	0.31332724088036	161497	STRC	STRC	161497	-0.276246556265327	0.31332724088036	0.589573797145686	16220	1643		none	1
NLRP10	-0.205122460718719	-0.42685248648237	338322	NLRP10	NLRP10	338322	-0.205122460718719	-0.42685248648237	-0.221730025763651	4792	1308		none	1
ZXDA	-0.2043534861191	0.157048206534156	7789	ZXDA	ZXDA	7789	-0.2043534861191	0.157048206534156	0.361401692653256	13934	5352		none	1
SYNC	0.394296267142987	0.749333637955982	81493	SYNC	SYNC	81493	0.394296267142987	0.749333637955982	0.355037370812995	13849	1970		none	1
DISC1	-0.216893221519179	-0.773817683344757	27185	DISC1	DISC1	27185	-0.216893221519179	-0.773817683344757	-0.556924461825578	1551	2550		none	1
STX19	-0.53053192455572	-0.180382301424111	415117	STX19	STX19	415117	-0.53053192455572	-0.180382301424111	0.350149623131609	13781	17570		none	1
SPATA16	0.105234476703703	0.27489909374762	83893	SPATA16	SPATA16	83893	0.105234476703703	0.27489909374762	0.169664617043918	10991	6947		none	1
C3orf35	-0.270418697587115	-0.178939151625923	339883	C3orf35	C3orf35	339883	-0.270418697587115	-0.178939151625923	0.0914795459611917	9703	5079		none	1
CAPS2	-0.117801459235264	-0.487434315741375	84698	CAPS2	CAPS2	84698	-0.117801459235264	-0.487434315741375	-0.369632856506112	3071	5170		none	1
DVL1	0.508037903787351	0.642296854771152	1855	DVL1	DVL1	1855	0.508037903787351	0.642296854771152	0.134258950983801	10415	13723		none	1
PRKAB2	0.0792982349913717	0.0495354504607418	5565	PRKAB2	PRKAB2	5565	0.0792982349913717	0.0495354504607418	-0.02976278453063	7730	7107		none	1
TMEM59L	0.442493415276558	0.511651816312543	25789	TMEM59L	TMEM59L	25789	0.442493415276558	0.511651816312543	0.0691584010359844	9378	10327		none	1
CNTD2	-0.264705882352941	0.046413068311629	79935	CNTD2	CNTD2	79935	-0.264705882352941	0.046413068311629	0.31111895066457	13199	8665		none	1
ZNF432	0.263488843813387	0.000244863300586399	9668	ZNF432	ZNF432	9668	0.263488843813387	0.000244863300586399	-0.263243980512801	4258	9951		none	1
FGGY	0.104937785716448	0.0340160688447186	55277	FGGY	FGGY	55277	0.104937785716448	0.0340160688447186	-0.0709217168717296	7044	14489		none	1
C22orf26	-0.440162271805274	0.218932297616328	55267	C22orf26	C22orf26	55267	-0.440162271805274	0.218932297616328	0.659094569421602	16689	14075		none	1
DNAH10	-0.141203717719718	-0.212855075774884	196385	DNAH10	DNAH10	196385	-0.141203717719718	-0.212855075774884	-0.071651358055166	7033	942		none	1
CDAN1	-1.01628772970846	-0.993260223897647	146059	CDAN1	CDAN1	146059	-1.01628772970846	-0.993260223897647	0.0230275058108086	8561	14047		none	1
EMID1	-0.736459689382701	-0.816236387175387	129080	EMID1	EMID1	129080	-0.736459689382701	-0.816236387175387	-0.0797766977926855	6893	4352		none	1
MRPS24	-0.195243861826769	0.00572842890868936	64951	MRPS24	MRPS24	64951	-0.195243861826769	0.00572842890868936	0.200972290735458	11489	3931		none	1
ZFAND3	-0.294623232720777	-0.0740309191988424	60685	ZFAND3	ZFAND3	60685	-0.294623232720777	-0.0740309191988424	0.220592313521935	11788	5952		none	1
PDK1	-0.289755078562562	-0.32633462797959	5163	PDK1	PDK1	5163	-0.289755078562562	-0.32633462797959	-0.0365795494170279	7612	8006		none	1
FLYWCH2	0.0686385516635888	-0.13877084761252	114984	FLYWCH2	FLYWCH2	114984	0.0686385516635888	-0.13877084761252	-0.207409399276109	4995	11436		none	1
PPIG	-0.125421573673216	0.211164420074633	9360	PPIG	PPIG	9360	-0.125421573673216	0.211164420074633	0.336585993747849	13595	10259		none	1
DUSP7	0.300750809845297	0.792056964435306	1849	DUSP7	DUSP7	1849	0.300750809845297	0.792056964435306	0.491306154590009	15407	4569		none	1
HES4	-0.310587024310496	-0.267279719747163	57801	HES4	HES4	57801	-0.310587024310496	-0.267279719747163	0.043307304563333	8931	12027		none	1
CDC42EP3	-0.0899972752868518	-0.675119945167923	10602	CDC42EP3	CDC42EP3	10602	-0.0899972752868518	-0.675119945167923	-0.585122669881072	1402	1245		none	1
NUDT17	-0.187109079349702	-0.234825984311934	200035	NUDT17	NUDT17	200035	-0.187109079349702	-0.234825984311934	-0.0477169049622318	7430	12266		none	1
C3orf17	-1.16090944869971	-0.323155129083847	25871	C3orf17	C3orf17	25871	-1.16090944869971	-0.323155129083847	0.837754319615859	17429	4830		none	1
ARSG	-0.570645757016136	-0.376380321376894	22901	ARSG	ARSG	22901	-0.570645757016136	-0.376380321376894	0.194265435639242	11386	5355		none	1
PIK3CD	0.404862099240108	1.10867412992156	5293	PIK3CD	PIK3CD	5293	0.404862099240108	1.10867412992156	0.703812030681452	16916	6469		none	1
HRNR	-0.28680633344434	-0.893115528139517	388697	HRNR	HRNR	388697	-0.28680633344434	-0.893115528139517	-0.606309194695177	1293	2192		none	1
PITPNM2	0.313251188277679	0.636090168304014	57605	PITPNM2	PITPNM2	57605	0.313251188277679	0.636090168304014	0.322838980026335	13390	16506		none	1
ACOX1	-0.268414519693621	0.286189170664839	51	ACOX1	ACOX1	51	-0.268414519693621	0.286189170664839	0.55460369035846	15964	11571		none	1
hsa-mir-582	0.0935999515606551	0.461579468433478	693167	hsa-mir-582	hsa-mir-582	693167	0.0935999515606551	0.461579468433478	0.367979516872823	14019	10074		none	1
hsa-mir-208a	-0.0499258272531864	-0.468357322366918	406990	hsa-mir-208a	hsa-mir-208a	406990	-0.0499258272531864	-0.468357322366918	-0.418431495113732	2588	391		none	1
ZBTB49	-0.100650903696528	-0.194303556469424	166793	ZBTB49	ZBTB49	166793	-0.100650903696528	-0.194303556469424	-0.093652652772896	6705	8832		none	1
OAZ1	-0.070427779964276	-0.692978447947605	4946	OAZ1	OAZ1	4946	-0.070427779964276	-0.692978447947605	-0.622550667983329	1205	333		none	1
KRTAP10-9	0.204650177106355	0.805993450613053	386676	KRTAP10-9	KRTAP10-9	386676	0.204650177106355	0.805993450613053	0.601343273506698	16313	5765		none	1
SNTG1	0.0423450697829312	0.503541238291067	54212	SNTG1	SNTG1	54212	0.0423450697829312	0.503541238291067	0.461196168508136	15126	4039		none	1
MAGT1	0.668644606581696	0.152501713502399	84061	MAGT1	MAGT1	84061	0.668644606581696	0.152501713502399	-0.516142893079297	1800	3801		none	1
LRRN3	-0.376827828403621	0.145442083618917	54674	LRRN3	LRRN3	54674	-0.376827828403621	0.145442083618917	0.522269912022538	15703	14392		none	1
CRYGC	-0.0322939057249251	-0.0931954915847993	1420	CRYGC	CRYGC	1420	-0.0322939057249251	-0.0931954915847993	-0.0609015858598743	7193	14300		none	1
GATA2	0.0886228088765099	0.487167770923768	2624	GATA2	GATA2	2624	0.0886228088765099	0.487167770923768	0.398544962047258	14410	6572		none	1
FAM159A	0.0132542157367322	0.171757672682964	348378	FAM159A	FAM159A	348378	0.0132542157367322	0.171757672682964	0.158503456946232	10808	9082		none	1
GPD1L	-0.0860706608943114	0.147620135557079	23171	GPD1L	GPD1L	23171	-0.0860706608943114	0.147620135557079	0.23369079645139	11994	10546		none	1
PAK1	-0.164869365141836	0.0256686467138832	5058	PAK1	PAK1	5058	-0.164869365141836	0.0256686467138832	0.19053801185572	11323	13170		none	1
NPM2	-0.535920801671157	-0.0154527454116214	10361	NPM2	NPM2	10361	-0.535920801671157	-0.0154527454116214	0.520468056259536	15693	15718		none	1
TNFAIP8L1	0.333414065574763	0.583733150559744	126282	TNFAIP8L1	TNFAIP8L1	126282	0.333414065574763	0.583733150559744	0.250319084984981	12255	7680		none	1
OR51B2	-0.603160667251975	-0.924263193968472	79345	OR51B2	OR51B2	79345	-0.603160667251975	-0.924263193968472	-0.321102526716496	3582	220		none	1
SLC46A1	0.557567133904514	0.597517325413145	113235	SLC46A1	SLC46A1	113235	0.557567133904514	0.597517325413145	0.0399501915086307	8864	6009		none	1
ARID5B	-0.322242741666919	0.260532328078593	84159	ARID5B	ARID5B	84159	-0.322242741666919	0.260532328078593	0.582775069745512	16171	4613		none	1
YWHAH	-0.240885834519088	-0.540172111796512	7533	YWHAH	YWHAH	7533	-0.240885834519088	-0.540172111796512	-0.299286277277424	3832	1875		none	1
TM7SF2	0.362144651993582	-0.429327545503008	7108	TM7SF2	TM7SF2	7108	0.362144651993582	-0.429327545503008	-0.79147219749659	637	3851		none	1
DNAJC1	0.101895189367564	0.319610083009672	64215	DNAJC1	DNAJC1	64215	0.101895189367564	0.319610083009672	0.217714893642108	11741	12846		none	1
RGS3	0.169498350034816	0.0740233036326251	5998	RGS3	RGS3	5998	0.169498350034816	0.0740233036326251	-0.0954750464021907	6686	809		none	1
BRMS1	-0.113039266143925	-0.785964511461427	25855	BRMS1	BRMS1	25855	-0.113039266143925	-0.785964511461427	-0.672925245317502	1017	5372		none	1
ZNF462	-0.0878084223910872	-0.690046454953926	58499	ZNF462	ZNF462	58499	-0.0878084223910872	-0.690046454953926	-0.602238032562839	1328	14164		none	1
C20orf24	-0.242590293966274	-0.478866803746859	55969	C20orf24	C20orf24	55969	-0.242590293966274	-0.478866803746859	-0.236276509780585	4604	5083		none	1
CDK16	0.700432926644667	0.960817911811743	5127	CDK16	CDK16	5127	0.700432926644667	0.960817911811743	0.260384985167076	12412	10075		none	1
NLRC3	0.143571190699646	0.208430431802605	197358	NLRC3	NLRC3	197358	0.143571190699646	0.208430431802605	0.0648592411029588	9306	16600		none	1
MUC2	-0.400653931155581	-0.0435838854618841	4583	MUC2	MUC2	4583	-0.400653931155581	-0.0435838854618841	0.357070045693697	13875	3155		none	1
hsa-mir-6778	-0.0217083951439557	-0.442616708552281	102466733	hsa-mir-6778	hsa-mir-6778	102466733	-0.0217083951439557	-0.442616708552281	-0.420908313408325	2565	3005		none	1
TBC1D10A	-0.102152523387121	0.0169720508719823	83874	TBC1D10A	TBC1D10A	83874	-0.102152523387121	0.0169720508719823	0.119124574259104	10168	11303		none	1
DLGAP1	-0.453392267869577	-0.125729190465311	9229	DLGAP1	DLGAP1	9229	-0.453392267869577	-0.125729190465311	0.327663077404266	13469	2168		none	1
FCRL1	-0.26248675486664	-0.875828192826137	115350	FCRL1	FCRL1	115350	-0.26248675486664	-0.875828192826137	-0.613341437959496	1246	11717		none	1
PPOX	-0.173891193121613	-0.863605209047293	5498	PPOX	PPOX	5498	-0.173891193121613	-0.863605209047293	-0.68971401592568	948	13280		none	1
MAGOHB	0.179158971874905	-0.121967100753941	55110	MAGOHB	MAGOHB	55110	0.179158971874905	-0.121967100753941	-0.301126072628846	3817	17987		none	1
OLIG3	0.223235748236505	0.89437209656538	167826	OLIG3	OLIG3	167826	0.223235748236505	0.89437209656538	0.671136348328875	16756	3130		none	1
GLYATL3	0.134945959855893	0.0434429974868632	389396	GLYATL3	GLYATL3	389396	0.134945959855893	0.0434429974868632	-0.0915029623690298	6736	3605		none	1
DCUN1D2	0.0973600557052466	-0.348370268829488	55208	DCUN1D2	DCUN1D2	55208	0.0973600557052466	-0.348370268829488	-0.445730324534734	2357	11694		none	1
SH2D7	-0.467591050831038	-0.180180488919351	646892	SH2D7	SH2D7	646892	-0.467591050831038	-0.180180488919351	0.287410561911686	12832	7801		none	1
GDF6	-0.0595531470436862	0.199371715787069	392255	GDF6	GDF6	392255	-0.0595531470436862	0.199371715787069	0.258924862830755	12386	15284		none	1
ARRDC4	-0.128000968786897	0.208769324499277	91947	ARRDC4	ARRDC4	91947	-0.128000968786897	0.208769324499277	0.336770293286174	13598	5313		none	1
SPANXA1	-0.0848960067815083	-0.14730028177595	30014	SPANXA1	SPANXA1	30014	-0.0848960067815083	-0.14730028177595	-0.0624042749944418	7176	3196		none	1
CIC	0.0651721110471981	0.0442007463254893	23152	CIC	CIC	23152	0.0651721110471981	0.0442007463254893	-0.0209713647217088	7888	3750		none	1
YOD1	-0.282458902243347	-0.124339349630645	55432	YOD1	YOD1	55432	-0.282458902243347	-0.124339349630645	0.158119552612702	10803	16941		none	1
TTC39A	-0.204774302927553	-0.614081181935877	22996	TTC39A	TTC39A	22996	-0.204774302927553	-0.614081181935877	-0.409306879008324	2683	982		none	1
PTPRM	0.202249402076837	-0.00505216662858884	5797	PTPRM	PTPRM	5797	0.202249402076837	-0.00505216662858884	-0.207301568705426	4997	4113		none	1
GBP5	-0.213072568193515	-0.300986215825147	115362	GBP5	GBP5	115362	-0.213072568193515	-0.300986215825147	-0.0879136476316315	6776	15685		none	1
F2R	0.499621567618298	0.000528253750666362	2149	F2R	F2R	2149	0.499621567618298	0.000528253750666362	-0.499093313867632	1929	485		none	1
ELMO2	-0.88180799854682	-1.6214682811667	63916	ELMO2	ELMO2	63916	-0.88180799854682	-1.6214682811667	-0.739660282619885	780	17050		none	1
BATF	0.361115315915352	0.6800700632092	10538	BATF	BATF	10538	0.361115315915352	0.6800700632092	0.318954747293847	13325	16535		none	1
hsa-mir-425	0.0837395174230269	0.0964206838778463	494337	hsa-mir-425	hsa-mir-425	494337	0.0837395174230269	0.0964206838778463	0.0126811664548195	8407	4519		none	1
TIAL1	-0.421664496987678	0.207882111034955	7073	TIAL1	TIAL1	7073	-0.421664496987678	0.207882111034955	0.629546608022634	16516	17436		none	1
PER2	0.515606551421392	-0.115661411925977	8864	PER2	PER2	8864	0.515606551421392	-0.115661411925977	-0.631267963347369	1163	8914		none	1
ANKRD55	-0.221280009687869	-0.788401492650979	79722	ANKRD55	ANKRD55	79722	-0.221280009687869	-0.788401492650979	-0.56712148296311	1498	6189		none	1
MTRF1L	0.334685598377282	0.314572385956896	54516	MTRF1L	MTRF1L	54516	0.334685598377282	0.314572385956896	-0.020113212420386	7907	15955		none	1
VSTM2B	0.138536526293482	-0.54417028406062	342865	VSTM2B	VSTM2B	342865	0.138536526293482	-0.54417028406062	-0.682706810354102	974	16035		none	1
OR2J3	-0.015021343586328	-0.239437209656538	442186	OR2J3	OR2J3	442186	-0.015021343586328	-0.239437209656538	-0.22441586607021	4750	10225		none	1
DNAJC15	0.11091701734734	0.235587540933668	29103	DNAJC15	DNAJC15	29103	0.11091701734734	0.235587540933668	0.124670523586328	10254	11699		none	1
STAU2	-0.269101752898792	-0.342730942045541	27067	STAU2	STAU2	27067	-0.269101752898792	-0.342730942045541	-0.0736291891467492	7001	152		none	1
MAPKAPK2	-0.384124004722836	0.0579620744802376	9261	MAPKAPK2	MAPKAPK2	9261	-0.384124004722836	0.0579620744802376	0.442086079203074	14921	521		none	1
CEACAM1	-0.0553237867457843	-0.362299139441017	634	CEACAM1	CEACAM1	634	-0.0553237867457843	-0.362299139441017	-0.306975352695233	3747	1834		none	1
FER	0.414792164935969	0.625466453430813	2241	FER	FER	2241	0.414792164935969	0.625466453430813	0.210674288494843	11630	18017		none	1
MIOX	0.250134721927886	0.25629045769553	55586	MIOX	MIOX	55586	0.250134721927886	0.25629045769553	0.00615573576764378	8307	6038		none	1
WWC2	0.257149344555115	0.955144314979819	80014	WWC2	WWC2	80014	0.257149344555115	0.955144314979819	0.697994970424704	16883	84		none	1
ORMDL3	0.380945172716539	0.731703602162821	94103	ORMDL3	ORMDL3	94103	0.380945172716539	0.731703602162821	0.350758429446282	13790	6536		none	1
SAP30L	-0.148596772728649	0.252246592034118	79685	SAP30L	SAP30L	79685	-0.148596772728649	0.252246592034118	0.400843364762767	14438	9168		none	1
