id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CRLS1	3	0.42011	0.4211	0.991888	8869	0	0	0.51976	0.48093	0.945641	10979	0	0
FTH1P18	3	0.42018	0.4211	0.991888	8870	0	0	0.90261	0.90448	1.0	19147	0	0
NPTN	3	0.42024	0.4211	0.991888	8871	0	0	0.020554	0.030911	0.714023	865	1	0.62178
SGPP1	3	0.42034	0.4211	0.991888	8872	0	0	0.58578	0.53487	0.945641	12365	0	0
SLC39A3	3	0.42041	0.4211	0.991888	8873	0	0	0.37245	0.33239	0.901558	7880	1	0.4072
LGALS14	3	0.42044	0.4211	0.991888	8874	0	0	0.43875	0.39834	0.924439	9265	0	0
RORA	3	0.42047	0.4211	0.991888	8875	0	0	0.55515	0.52216	0.945641	11724	0	0
CKAP2L	3	0.42054	0.4211	0.991888	8876	0	0	0.14345	0.17029	0.894252	3824	1	0.74029
TMEM8A	3	0.4206	0.4211	0.991888	8877	0	0	0.15325	0.17878	0.894252	3971	1	1.0866
RGL2	3	0.42064	0.4211	0.991888	8878	0	0	0.78063	0.77057	1.0	16484	0	0
SS18L1	3	0.42073	0.4211	0.991888	8879	0	0	0.52891	0.48672	0.945641	11175	0	0
FTSJ2	3	0.4208	0.4211	0.991888	8880	0	0	0.37866	0.33661	0.901558	8004	1	0.24868
SHISA2	3	0.42086	0.4211	0.991888	8881	0	0	0.40009	0.35147	0.91074	8435	1	0.23376
SCEL	3	0.4209	0.4211	0.991888	8882	0	0	0.28804	0.2663	0.894252	6329	1	0.33665
hsa-mir-624	4	0.42096	0.40569	0.991888	8883	0	0	0.57385	0.53853	0.950169	12115	0	0
TAS2R40	3	0.421	0.4211	0.991888	8884	0	0	0.93521	0.93683	1.0	19861	0	0
C9orf172	3	0.42106	0.4211	0.991888	8885	0	0	0.23622	0.2299	0.894252	5378	1	0.34971
SMCR7	1	0.42108	0.41536	0.991888	8886	0	0	0.57892	0.58464	0.952723	12225	0	0
RHEBL1	3	0.42109	0.4211	0.991888	8887	0	0	0.82009	0.8153	1.0	17326	0	0
IGFL2	3	0.42113	0.4211	0.991888	8888	0	0	0.030805	0.042584	0.736447	1213	1	0.90572
PHLDA1	3	0.42132	0.4211	0.991888	8889	0	0	0.41428	0.37712	0.924439	8720	1	0.2922
B4GALT5	3	0.42145	0.42312	0.991888	8890	0	0	0.35362	0.31118	0.896789	7529	1	0.21059
hsa-mir-6750	4	0.42146	0.40569	0.991888	8891	0	0	0.68367	0.63788	0.964371	14463	0	0
CCDC74B	3	0.42149	0.42312	0.991888	8892	0	0	0.89627	0.90009	1.0	19021	0	0
SF3B5	3	0.42155	0.42312	0.991888	8893	0	0	0.69157	0.6521	0.969223	14630	0	0
PCDHGA1	3	0.42159	0.42312	0.991888	8894	0	0	0.50653	0.46548	0.945641	10675	0	0
SYNRG	3	0.42165	0.42312	0.991888	8895	0	0	0.95921	0.96227	1.0	20384	0	0
SLC25A20	3	0.42168	0.42312	0.991888	8896	0	0	0.69809	0.6637	0.975162	14780	0	0
EPB41L4A	3	0.42188	0.42312	0.991888	8897	0	0	0.89062	0.89692	1.0	18903	0	0
C9orf40	3	0.42191	0.42312	0.991888	8898	0	0	0.91691	0.92088	1.0	19461	0	0
CISD1	3	0.42195	0.42312	0.991888	8899	0	0	0.51907	0.47898	0.945641	10965	0	0
PGM3	3	0.42201	0.42312	0.991888	8900	0	0	0.044606	0.062375	0.785808	1686	2	0.73768
PRRX1	3	0.42208	0.42312	0.991888	8901	0	0	0.098545	0.12745	0.885234	3087	1	0.67778
C12orf5	3	0.42211	0.42312	0.991888	8902	0	0	0.2628	0.24913	0.894252	5863	1	0.54089
SLC39A4	2	0.42213	0.41081	0.991888	8903	0	0	0.87972	0.8871	1.0	18655	0	0
TM4SF19	3	0.42214	0.42312	0.991888	8904	0	0	0.10513	0.13605	0.894252	3192	1	0.6486
BRD8	3	0.42218	0.42312	0.991888	8905	0	0	0.81451	0.81141	1.0	17212	0	0
C15orf53	3	0.42221	0.42312	0.991888	8906	0	0	0.065214	0.098084	0.870101	2367	2	0.44815
FRMPD2	3	0.42231	0.42312	0.991888	8907	0	0	0.30466	0.27912	0.894252	6630	1	0.2907
INTS4	3	0.42234	0.42312	0.991888	8908	0	0	0.37259	0.33239	0.901558	7884	1	0.32511
SHKBP1	3	0.42237	0.42312	0.991888	8909	0	0	0.90213	0.90448	1.0	19137	0	0
PLEKHA4	3	0.4224	0.42312	0.991888	8910	0	0	0.22277	0.2172	0.894252	5163	1	0.63866
PLCD4	3	0.42247	0.42312	0.991888	8911	0	0	0.025805	0.039329	0.736447	1045	1	0.65046
UBR3	3	0.4225	0.42312	0.991888	8912	0	0	0.73113	0.71406	0.999836	15438	0	0
SMCR9	3	0.42254	0.42312	0.991888	8913	0	0	0.71031	0.68619	0.992724	15021	0	0
LOC100130539	3	0.42257	0.42312	0.991888	8914	0	0	0.012659	0.018649	0.604731	608	2	0.60651
PRSS27	3	0.42267	0.42312	0.991888	8915	0	0	0.35872	0.31753	0.901558	7619	1	0.29424
GRIA4	3	0.42273	0.42312	0.991888	8916	0	0	0.85309	0.85037	1.0	18058	0	0
hsa-mir-6760	4	0.42276	0.40835	0.991888	8917	0	0	0.076581	0.11773	0.874934	2704	1	1.0158
TRAM2	3	0.42276	0.42312	0.991888	8918	0	0	0.22113	0.2172	0.894252	5129	1	0.36693
SPAG7	3	0.4228	0.42312	0.991888	8919	0	0	0.65475	0.61243	0.95658	13879	0	0
hsa-mir-548m	4	0.42288	0.40835	0.991888	8920	0	0	0.9811	0.98273	1.0	20857	0	0
KIAA1432	3	0.42293	0.42312	0.991888	8921	0	0	0.66827	0.6234	0.959346	14152	0	0
PDGFRA	3	0.42296	0.42312	0.991888	8922	0	0	0.61198	0.57824	0.952723	12927	0	0
NOP14	3	0.42299	0.42312	0.991888	8923	0	0	0.099293	0.12965	0.889946	3096	1	0.9295
SLC4A1AP	3	0.42303	0.42312	0.991888	8924	0	0	0.044652	0.062376	0.785808	1688	1	0.68715
DCP2	3	0.42306	0.42312	0.991888	8925	0	0	0.73641	0.72047	1.0	15559	0	0
hsa-mir-4258	4	0.42309	0.40835	0.991888	8926	0	0	0.0016666	0.0027932	0.365516	133	1	2.6354
LOC643802	3	0.42309	0.42312	0.991888	8927	0	0	0.55444	0.52216	0.945641	11712	0	0
hsa-mir-6780a	4	0.42322	0.40835	0.991888	8928	0	0	0.5062	0.46612	0.945641	10664	1	0.40695
ABCD2	3	0.42326	0.42312	0.991888	8929	0	0	0.79302	0.7901	1.0	16760	0	0
VRK2	3	0.42329	0.42312	0.991888	8930	0	0	0.55987	0.52397	0.945641	11829	0	0
NonTargetingControlGuideForHuman_0839	1	0.4233	0.41737	0.991888	8931	0	0	0.5767	0.58263	0.952723	12171	0	0
IER3	3	0.42332	0.42312	0.991888	8932	0	0	0.59118	0.55261	0.952723	12474	0	0
FAM131C	3	0.42335	0.42312	0.991888	8933	0	0	0.2638	0.24913	0.894252	5883	1	0.34596
VIPR2	3	0.42339	0.42312	0.991888	8934	0	0	0.57469	0.53306	0.945641	12130	0	0
NAT14	3	0.42345	0.42312	0.991888	8935	0	0	0.81944	0.8153	1.0	17312	0	0
EDIL3	3	0.42348	0.42312	0.991888	8936	0	0	0.77579	0.76152	1.0	16387	0	0
GALE	3	0.42355	0.42312	0.991888	8937	0	0	0.76891	0.75576	1.0	16237	0	0
C16orf54	3	0.42361	0.42312	0.991888	8938	0	0	0.30147	0.27701	0.894252	6573	1	0.50411
MFSD3	3	0.42365	0.42312	0.991888	8939	0	0	0.77357	0.7592	1.0	16344	0	0
COX18	3	0.42371	0.42312	0.991888	8940	0	0	0.54716	0.50936	0.945641	11553	0	0
RNF20	3	0.42375	0.42312	0.991888	8941	0	0	0.33301	0.29622	0.894252	7148	1	0.33621
hsa-mir-365b	4	0.4238	0.40835	0.991888	8942	0	0	0.91661	0.91339	1.0	19451	0	0
USP20	3	0.42381	0.42312	0.991888	8943	0	0	0.79072	0.78799	1.0	16710	0	0
hsa-mir-4645	4	0.42384	0.40835	0.991888	8944	0	0	0.16074	0.21092	0.894252	4088	1	0.66243
TIMM10B	3	0.42388	0.42312	0.991888	8945	0	0	0.40698	0.37076	0.924439	8581	1	0.31581
CDK2	3	0.42391	0.42312	0.991888	8946	0	0	0.48661	0.44568	0.932547	10259	0	0
KIN	3	0.42394	0.42312	0.991888	8947	0	0	0.83757	0.83658	1.0	17720	0	0
IQSEC2	3	0.42397	0.42312	0.991888	8948	0	0	0.16836	0.18946	0.894252	4220	1	0.35474
CXorf64	3	0.42404	0.42312	0.991888	8949	0	0	0.35274	0.31118	0.896789	7512	1	0.33861
OFD1	3	0.42411	0.42312	0.991888	8950	0	0	0.63192	0.59143	0.952723	13387	0	0
FAM219A	3	0.42414	0.42312	0.991888	8951	0	0	0.39078	0.34298	0.909323	8245	1	0.29287
TGIF1	3	0.42417	0.42312	0.991888	8952	0	0	0.0247	0.033108	0.71866	1001	2	0.60024
NonTargetingControlGuideForHuman_0455	1	0.42426	0.41737	0.991888	8953	0	0	0.57574	0.58263	0.952723	12151	0	0
CAMTA1	3	0.42427	0.42312	0.991888	8954	0	0	0.094707	0.12745	0.885234	3019	1	0.38429
TRMT61A	3	0.4243	0.42312	0.991888	8955	0	0	0.22141	0.2172	0.894252	5135	1	0.27586
TAB3	3	0.42433	0.42312	0.991888	8956	0	0	0.82651	0.82573	1.0	17473	0	0
CACNA1H	3	0.42437	0.42312	0.991888	8957	0	0	0.66698	0.62186	0.959149	14126	0	0
FAM124B	3	0.42443	0.42312	0.991888	8958	0	0	0.9616	0.96555	1.0	20442	0	0
TIMD4	3	0.42446	0.42312	0.991888	8959	0	0	0.25317	0.23843	0.894252	5691	1	0.56811
hsa-mir-3942	3	0.42453	0.42312	0.991888	8960	0	0	0.94748	0.95073	1.0	20136	0	0
ATRN	3	0.42463	0.42312	0.991888	8961	0	0	0.44648	0.40252	0.924439	9440	0	0
PPHLN1	3	0.42466	0.42312	0.991888	8962	0	0	0.26979	0.25336	0.894252	5982	1	0.345
FAM32A	3	0.42469	0.42312	0.991888	8963	0	0	0.80009	0.79745	1.0	16911	0	0
CPA1	3	0.42479	0.42312	0.991888	8964	0	0	0.77872	0.76713	1.0	16441	0	0
CENPV	3	0.42482	0.42312	0.991888	8965	0	0	0.59282	0.55261	0.952723	12509	0	0
GPSM3	3	0.42489	0.42312	0.991888	8966	0	0	0.98384	0.98517	1.0	20933	0	0
RDX	3	0.42492	0.42312	0.991888	8967	0	0	0.87495	0.87629	1.0	18542	0	0
L1CAM	3	0.42502	0.42312	0.991888	8968	0	0	0.061944	0.092561	0.865512	2256	1	0.51438
FBXO7	3	0.42505	0.42312	0.991888	8969	0	0	0.67688	0.63578	0.962771	14329	0	0
ASCL2	3	0.42522	0.42312	0.991888	8970	0	0	0.065964	0.10034	0.871657	2388	1	0.4495
SSR1	3	0.42525	0.42312	0.991888	8971	0	0	0.681	0.64178	0.965284	14419	0	0
METAP1	3	0.42535	0.42312	0.991888	8972	0	0	0.18853	0.19802	0.894252	4566	1	0.64571
CCDC61	3	0.42538	0.42312	0.991888	8973	0	0	0.5365	0.50004	0.945641	11333	0	0
AFF2	3	0.42541	0.42312	0.991888	8974	0	0	0.74196	0.72804	1.0	15680	0	0
hsa-mir-4747	4	0.42542	0.41895	0.991888	8975	0	0	0.53996	0.4973	0.945641	11408	0	0
KIAA1614	3	0.42544	0.42312	0.991888	8976	0	0	0.70167	0.66657	0.976195	14848	0	0
OVGP1	3	0.42548	0.42312	0.991888	8977	0	0	0.55306	0.52035	0.945641	11684	0	0
C8orf34	3	0.42551	0.42312	0.991888	8978	0	0	0.37224	0.33239	0.901558	7874	1	0.25816
LOC100129520	3	0.42557	0.42312	0.991888	8979	0	0	0.97814	0.97943	1.0	20789	0	0
C10orf2	3	0.42567	0.42312	0.991888	8980	0	0	0.3662	0.32599	0.901558	7756	1	0.22828
NCSTN	3	0.4257	0.42312	0.991888	8981	0	0	0.080142	0.11468	0.871657	2776	1	0.41133
NonTargetingControlGuideForHuman_0241	1	0.4258	0.41838	0.991888	8982	0	0	0.5742	0.58162	0.952723	12122	0	0
NonTargetingControlGuideForHuman_0739	1	0.42583	0.41838	0.991888	8983	0	0	0.57417	0.58162	0.952723	12121	0	0
CLDN11	3	0.42587	0.42312	0.991888	8984	0	0	0.18972	0.19802	0.894252	4588	1	0.54579
TVP23A	3	0.42593	0.42312	0.991888	8985	0	0	0.35661	0.31118	0.896789	7586	1	0.31254
hsa-mir-3147	4	0.42596	0.41895	0.991888	8986	0	0	0.0091265	0.015586	0.590712	484	3	0.48367
LSR	3	0.426	0.42312	0.991888	8987	0	0	0.1717	0.1916	0.894252	4271	1	0.38332
SNX27	3	0.4261	0.42312	0.991888	8988	0	0	0.056642	0.088719	0.853894	2089	1	0.59553
CWH43	3	0.42613	0.42312	0.991888	8989	0	0	0.93265	0.93591	1.0	19802	0	0
DOCK4	3	0.42616	0.42312	0.991888	8990	0	0	0.55908	0.52397	0.945641	11812	0	0
USP17L15	3	0.42619	0.42312	0.991888	8991	0	0	0.62023	0.58647	0.952723	13111	0	0
NUCKS1	3	0.42623	0.42312	0.991888	8992	0	0	0.59937	0.563	0.952723	12647	0	0
MUL1	3	0.42629	0.42312	0.991888	8993	0	0	0.27988	0.262	0.894252	6176	1	0.44768
hsa-mir-7152	4	0.42629	0.41895	0.991888	8994	0	0	0.80739	0.78297	1.0	17063	0	0
VPS13B	3	0.42632	0.42312	0.991888	8995	0	0	0.69871	0.6637	0.975162	14795	0	0
CSGALNACT1	3	0.42642	0.42312	0.991888	8996	0	0	0.35118	0.30904	0.896789	7481	1	0.41444
DENND6B	3	0.42645	0.42312	0.991888	8997	0	0	0.6046	0.56636	0.952723	12774	0	0
hsa-mir-411	4	0.42646	0.41895	0.991888	8998	0	0	0.021999	0.038692	0.736447	915	1	0.61776
RGPD2	2	0.42647	0.41536	0.991888	8999	0	0	0.86708	0.87263	1.0	18370	0	0
C19orf26	3	0.42649	0.42312	0.991888	9000	0	0	0.70266	0.66941	0.978577	14865	0	0
FAM186B	3	0.42652	0.42312	0.991888	9001	0	0	0.31692	0.28763	0.894252	6847	1	0.22409
SRPRB	3	0.42662	0.42312	0.991888	9002	0	0	0.57884	0.53306	0.945641	12223	0	0
CACNB4	3	0.42668	0.42312	0.991888	9003	0	0	0.97009	0.97233	1.0	20629	0	0
GAS7	3	0.42681	0.42312	0.991888	9004	0	0	0.29082	0.26846	0.894252	6379	1	0.33946
RETN	3	0.42684	0.42312	0.991888	9005	0	0	0.78964	0.78372	1.0	16688	0	0
SOX7	3	0.42691	0.42312	0.991888	9006	0	0	0.034083	0.047263	0.736447	1332	2	0.52069
NonTargetingControlGuideForHuman_0089	1	0.42696	0.41838	0.991888	9007	0	0	0.57304	0.58162	0.952723	12097	0	0
hsa-mir-2054	3	0.42704	0.42312	0.991888	9008	0	0	0.90131	0.90388	1.0	19119	0	0
SUZ12	3	0.42707	0.42312	0.991888	9009	0	0	0.59048	0.55085	0.952723	12464	0	0
HTR2A	3	0.42711	0.42312	0.991888	9010	0	0	0.68547	0.64623	0.966447	14496	0	0
ESR2	3	0.42714	0.42312	0.991888	9011	0	0	0.92233	0.92627	1.0	19578	0	0
SLC34A3	3	0.42717	0.42312	0.991888	9012	0	0	0.30425	0.27912	0.894252	6624	1	0.40868
CCDC71L	3	0.4272	0.42312	0.991888	9013	0	0	0.81063	0.80347	1.0	17123	0	0
ORMDL3	3	0.42733	0.42312	0.991888	9014	0	0	0.1828	0.19802	0.894252	4459	1	0.43117
PTGIR	3	0.42737	0.42312	0.991888	9015	0	0	0.035706	0.048205	0.736447	1386	2	0.38583
NonTargetingControlGuideForHuman_0379	1	0.42743	0.41935	0.991888	9016	0	0	0.57257	0.58065	0.952723	12081	0	0
EIF2AK2	3	0.42746	0.42312	0.991888	9017	0	0	0.47567	0.44168	0.932547	10035	0	0
CCDC65	3	0.4275	0.42312	0.991888	9018	0	0	0.25867	0.24484	0.894252	5781	1	0.48886
AUNIP	3	0.42759	0.42312	0.991888	9019	0	0	0.61631	0.58316	0.952723	13017	0	0
ATG3	3	0.42763	0.42312	0.991888	9020	0	0	0.42896	0.39199	0.924439	9050	1	0.28582
PIF1	3	0.42779	0.42518	0.991888	9021	0	0	0.74968	0.73554	1.0	15832	0	0
SLCO2B1	3	0.42782	0.42518	0.991888	9022	0	0	0.61867	0.58483	0.952723	13076	0	0
ARMC8	3	0.42785	0.42518	0.991888	9023	0	0	0.25231	0.23843	0.894252	5673	1	0.44183
FAM126B	3	0.42789	0.42518	0.991888	9024	0	0	0.73832	0.72427	1.0	15598	0	0
FER1L6	3	0.42792	0.42518	0.991888	9025	0	0	0.33958	0.30048	0.894252	7258	1	0.29855
LRRC46	3	0.42795	0.42518	0.991888	9026	0	0	0.78133	0.77057	1.0	16499	0	0
CDH24	3	0.42798	0.42518	0.991888	9027	0	0	0.61105	0.57654	0.952723	12903	0	0
ZSCAN25	3	0.42802	0.42518	0.991888	9028	0	0	0.37969	0.33661	0.901558	8026	1	0.29059
NFKBIB	3	0.42805	0.42518	0.991888	9029	0	0	0.59896	0.563	0.952723	12638	0	0
RBM28	3	0.42808	0.42518	0.991888	9030	0	0	0.39912	0.35147	0.91074	8415	1	0.22317
ACOT1	3	0.42811	0.42518	0.991888	9031	0	0	0.45073	0.40672	0.924439	9514	0	0
NBEAL2	3	0.42821	0.42518	0.991888	9032	0	0	0.62334	0.58647	0.952723	13173	0	0
OR2H2	3	0.42824	0.42518	0.991888	9033	0	0	0.023948	0.032729	0.714023	978	1	0.68324
hsa-mir-4279	4	0.42828	0.42157	0.991888	9034	0	0	0.9393	0.94226	1.0	19947	0	0
EGLN2	3	0.42831	0.42518	0.991888	9035	0	0	0.37528	0.33451	0.901558	7940	1	0.58074
SLC25A17	3	0.42834	0.42518	0.991888	9036	0	0	0.26168	0.24701	0.894252	5841	1	0.20999
ACAD11	3	0.42837	0.42518	0.991888	9037	0	0	0.33643	0.30048	0.894252	7203	1	0.39554
PDZD11	3	0.42847	0.42518	0.991888	9038	0	0	0.87057	0.87031	1.0	18457	0	0
ZNF415	3	0.4285	0.42518	0.991888	9039	0	0	0.32531	0.2919	0.894252	6999	1	0.37987
C4orf45	3	0.42854	0.42518	0.991888	9040	0	0	0.40568	0.36653	0.924439	8556	1	0.38524
CR2	3	0.42857	0.42518	0.991888	9041	0	0	0.29049	0.26846	0.894252	6370	1	0.37802
HIST1H3H	3	0.42863	0.42518	0.991888	9042	0	0	0.69309	0.65497	0.969722	14667	0	0
SUSD1	3	0.42867	0.42518	0.991888	9043	0	0	0.94411	0.94742	1.0	20042	0	0
UGGT2	3	0.4287	0.42518	0.991888	9044	0	0	0.89123	0.89692	1.0	18914	0	0
GLUD1	3	0.42873	0.42518	0.991888	9045	0	0	0.91576	0.91812	1.0	19427	0	0
CCDC34	3	0.42876	0.42518	0.991888	9046	0	0	0.94621	0.94989	1.0	20104	0	0
hsa-mir-1253	4	0.42878	0.42157	0.991888	9047	0	0	0.71447	0.67857	0.985481	15108	0	0
LOXL3	3	0.4288	0.42518	0.991888	9048	0	0	0.15451	0.17878	0.894252	3996	1	0.62951
SLC25A33	3	0.42886	0.42518	0.991888	9049	0	0	0.97811	0.97943	1.0	20787	0	0
PRICKLE3	3	0.42893	0.42518	0.991888	9050	0	0	0.78833	0.78265	1.0	16660	0	0
CMAS	3	0.42896	0.42518	0.991888	9051	0	0	0.60055	0.56465	0.952723	12674	0	0
C9orf156	3	0.42902	0.42518	0.991888	9052	0	0	0.4996	0.45166	0.932547	10540	0	0
hsa-mir-5680	4	0.42902	0.42157	0.991888	9053	0	0	0.42675	0.382	0.924439	8997	1	0.28404
SELRC1	3	0.42909	0.42518	0.991888	9054	0	0	0.2527	0.23843	0.894252	5682	1	0.33435
FOXL1	3	0.42928	0.42518	0.991888	9055	0	0	0.41778	0.38349	0.924439	8796	1	0.33153
MARCH10	3	0.42932	0.42518	0.991888	9056	0	0	0.90101	0.90388	1.0	19113	0	0
GABRB3	3	0.42938	0.42518	0.991888	9057	0	0	0.92811	0.92991	1.0	19699	0	0
ASTE1	3	0.42941	0.42518	0.991888	9058	0	0	0.093735	0.12745	0.885234	3001	1	0.46384
IQSEC1	3	0.42948	0.42518	0.991888	9059	0	0	0.80517	0.80048	1.0	17007	0	0
FCGR1B	3	0.42951	0.42518	0.991888	9060	0	0	0.78621	0.77827	1.0	16609	0	0
ANGPTL5	3	0.42954	0.42518	0.991888	9061	0	0	0.76873	0.75576	1.0	16235	0	0
NonTargetingControlGuideForHuman_0707	1	0.4296	0.42035	0.991888	9062	0	0	0.5704	0.57965	0.952723	12044	0	0
CXorf51B	1	0.42964	0.42035	0.991888	9063	0	0	0.57036	0.57965	0.952723	12042	0	0
CADPS2	3	0.42967	0.42518	0.991888	9064	0	0	0.20949	0.20869	0.894252	4927	1	0.40887
OPN4	3	0.42984	0.42518	0.991888	9065	0	0	0.72056	0.7036	0.998736	15226	0	0
RTCA	3	0.4299	0.42518	0.991888	9066	0	0	0.86009	0.85944	1.0	18220	0	0
TTC26	3	0.42993	0.42518	0.991888	9067	0	0	0.63595	0.59143	0.952723	13481	0	0
ACTL8	3	0.43	0.42518	0.991888	9068	0	0	0.934	0.93683	1.0	19833	0	0
SLPI	3	0.43003	0.42518	0.991888	9069	0	0	0.71233	0.69291	0.996522	15063	0	0
ARHGAP31	3	0.43006	0.42518	0.991888	9070	0	0	0.67233	0.62963	0.962504	14232	0	0
ZNF98	3	0.4301	0.42518	0.991888	9071	0	0	0.083754	0.11681	0.871657	2827	1	0.43822
RPL36	3	0.43019	0.42518	0.991888	9072	0	0	0.68993	0.6492	0.966502	14591	0	0
SEP2	3	0.43029	0.42518	0.991888	9073	0	0	0.16619	0.18946	0.894252	4182	1	0.46029
GXYLT1	3	0.43032	0.42518	0.991888	9074	0	0	0.76555	0.75107	1.0	16167	0	0
hsa-mir-506	4	0.43039	0.42157	0.991888	9075	0	0	0.77176	0.73092	1.0	16296	0	0
AGPAT5	3	0.43045	0.42518	0.991888	9076	0	0	0.17178	0.1916	0.894252	4273	1	0.71554
ENPP7	3	0.43052	0.42518	0.991888	9077	0	0	0.16091	0.18737	0.894252	4092	1	0.36684
OR10W1	3	0.43055	0.42518	0.991888	9078	0	0	0.85147	0.84782	1.0	18025	0	0
TADA1	3	0.43058	0.42518	0.991888	9079	0	0	0.57271	0.53125	0.945641	12086	0	0
KLK4	3	0.43065	0.42518	0.991888	9080	0	0	0.87968	0.88347	1.0	18654	0	0
GOLGA6L1	3	0.43068	0.42518	0.991888	9081	0	0	0.46929	0.43156	0.932547	9895	0	0
ZNF516	3	0.43071	0.42518	0.991888	9082	0	0	0.21529	0.2151	0.894252	5027	1	0.37598
PRDM6	3	0.43074	0.42518	0.991888	9083	0	0	0.38335	0.33877	0.901558	8103	1	0.32642
LMNB1	3	0.43078	0.42518	0.991888	9084	0	0	0.37704	0.33451	0.901558	7973	1	0.31875
BMPR1B	3	0.43084	0.42518	0.991888	9085	0	0	0.023292	0.032729	0.714023	952	2	0.47951
PLK2	3	0.43087	0.42518	0.991888	9086	0	0	0.63651	0.59143	0.952723	13492	0	0
SLC24A6	3	0.43091	0.42518	0.991888	9087	0	0	0.43926	0.39834	0.924439	9276	0	0
LILRB2	3	0.43094	0.42518	0.991888	9088	0	0	0.1532	0.17878	0.894252	3970	1	0.7144
CLDN14	3	0.43097	0.42518	0.991888	9089	0	0	0.13585	0.16391	0.894252	3693	1	0.41928
WDR54	3	0.431	0.42518	0.991888	9090	0	0	0.085889	0.11681	0.871657	2873	1	0.56879
HMGN2	3	0.43104	0.42518	0.991888	9091	0	0	0.17631	0.19375	0.894252	4350	1	0.46582
SIGLEC14	3	0.43107	0.42518	0.991888	9092	0	0	0.94719	0.95033	1.0	20128	0	0
RAET1L	3	0.4311	0.42518	0.991888	9093	0	0	0.67744	0.63578	0.962771	14342	0	0
DNAJC28	3	0.43117	0.42518	0.991888	9094	0	0	0.70618	0.67923	0.985481	14945	0	0
hsa-mir-3157	4	0.43117	0.42157	0.991888	9095	0	0	0.66312	0.62845	0.962504	14050	0	0
KIAA0895L	3	0.4312	0.42518	0.991888	9096	0	0	0.32512	0.2919	0.894252	6994	1	0.33377
SPAG6	3	0.43123	0.42518	0.991888	9097	0	0	0.45619	0.4109	0.924439	9624	0	0
FAM57A	3	0.4313	0.42518	0.991888	9098	0	0	0.61153	0.57824	0.952723	12916	0	0
FIGNL2	3	0.43136	0.42518	0.991888	9099	0	0	0.55292	0.52035	0.945641	11682	0	0
BAZ2A	3	0.43139	0.42518	0.991888	9100	0	0	0.46923	0.43156	0.932547	9893	0	0
TMSB15A	3	0.43142	0.42518	0.991888	9101	0	0	0.26787	0.25336	0.894252	5949	1	0.42268
STARD13	3	0.43146	0.42518	0.991888	9102	0	0	0.94578	0.94989	1.0	20087	0	0
DNAH10	3	0.43152	0.42518	0.991888	9103	0	0	0.90442	0.90633	1.0	19185	0	0
MEP1A	3	0.43155	0.42518	0.991888	9104	0	0	0.46492	0.42338	0.932547	9805	0	0
SALL2	3	0.43165	0.42518	0.991888	9105	0	0	0.85102	0.84782	1.0	18007	0	0
SLK	3	0.43168	0.42518	0.991888	9106	0	0	0.80995	0.80246	1.0	17110	0	0
ZNF713	3	0.43175	0.42518	0.991888	9107	0	0	0.58837	0.54384	0.952723	12418	0	0
NMT2	3	0.43178	0.42518	0.991888	9108	0	0	0.18153	0.19802	0.894252	4438	1	0.48257
MSTN	3	0.43181	0.42518	0.991888	9109	0	0	0.7658	0.75107	1.0	16174	0	0
PRKCDBP	3	0.43185	0.42518	0.991888	9110	0	0	0.46966	0.43156	0.932547	9907	0	0
N4BP1	3	0.43194	0.42518	0.991888	9111	0	0	0.73524	0.71792	1.0	15538	0	0
hsa-mir-6088	4	0.43195	0.42157	0.991888	9112	0	0	0.2801	0.288	0.894252	6181	1	1.0801
FRMPD1	3	0.43198	0.42518	0.991888	9113	0	0	0.14162	0.16817	0.894252	3792	1	0.39598
C14orf1	3	0.43201	0.42518	0.991888	9114	0	0	0.22373	0.2172	0.894252	5177	1	0.60044
NonTargetingControlGuideForHuman_0324	1	0.43204	0.42237	0.991888	9115	0	0	0.56796	0.57763	0.952723	11995	0	0
COLQ	3	0.4321	0.42518	0.991888	9116	0	0	0.094177	0.12745	0.885234	3009	1	0.62721
NWD1	3	0.43217	0.42518	0.991888	9117	0	0	0.64272	0.598	0.953645	13626	0	0
TIAL1	3	0.4323	0.42518	0.991888	9118	0	0	0.078713	0.11468	0.871657	2748	1	0.69579
NonTargetingControlGuideForHuman_0536	1	0.43231	0.42237	0.991888	9119	0	0	0.56769	0.57763	0.952723	11988	0	0
LDB1	3	0.43233	0.42518	0.991888	9120	0	0	0.82735	0.82666	1.0	17487	0	0
CXorf66	3	0.4324	0.42518	0.991888	9121	0	0	0.46607	0.42339	0.932547	9831	0	0
CEACAM3	3	0.43243	0.42518	0.991888	9122	0	0	0.93376	0.93683	1.0	19826	0	0
FAR1	3	0.43246	0.42518	0.991888	9123	0	0	0.94496	0.94867	1.0	20065	0	0
FLVCR2	3	0.43249	0.42518	0.991888	9124	0	0	0.15569	0.17878	0.894252	4021	1	0.39467
TP53BP2	3	0.43275	0.42518	0.991888	9125	0	0	0.85884	0.85698	1.0	18186	0	0
DRAM2	3	0.43285	0.42518	0.991888	9126	0	0	0.288	0.2663	0.894252	6328	1	0.53889
TMOD2	3	0.43288	0.42518	0.991888	9127	0	0	0.73917	0.72427	1.0	15617	0	0
